Date,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,PF10,Residual
2018-05-25,-0.23465904886970743,-6.987909834101385,-4.032934662553126,-3.4579295893846442,17.350485332507223,-8.697035900176296,226.59128290767788,-110.87331220093606,339.9155464839152,-489.27493306945246,107.6213995813734
2018-05-29,-0.8960816077883651,-8.557059842563032,3.4901846959692024,-13.916796877626664,20.252030168670228,-8.899556845059296,98.76465598082176,124.28881650928419,-85.83371630671708,148.20624583952176,-210.0987217145127
2018-05-30,1.0553338983674698,-4.735376782340626,-13.250653999391666,-2.8910902194818284,8.063860122008297,9.545231910542478,3.051415700684874,237.0771360026034,-165.69200673835098,221.53429390790677,-225.5181438025482
2018-05-31,0.2847108711386101,0.25775993503495653,-31.541889744083978,14.872501365026412,-2.863909455520449,15.858086130212945,-4.026944087772666,94.34443260263322,14.863412941837996,69.19695439504044,-104.26511495354748
2018-06-01,-0.4585479068898216,0.80719699589039,-8.046942694589534,-13.354750766251808,1.0279245143337357,8.901436032138294,12.346709412126431,-1.899946805121027,217.69747186245723,-140.8302457527666,-10.380304891327285
2018-06-04,-0.7750840885554393,-1.550793357612767,0.7968038675827371,-23.627447673860633,10.325704749167665,-1.3443947585985583,14.971927243195116,-7.15828786619373,128.23682075120263,65.78179152795946,-120.89704039428648
2018-06-05,0.43111191783179154,-0.8753726304914075,-1.5438246957409822,-1.233138587418919,-12.282730044562642,6.460244781815259,0.7383470156775398,22.958510097882456,-15.070220929280906,620.3165491971079,-554.38947612282
2018-06-06,-0.5662871322317721,0.14049731923975345,-2.378339055841246,0.9032422307200269,-13.908370155340517,7.192692003260621,-1.4435919758192137,18.32595127950599,33.89751616150283,538.8889019281183,-516.3022126031148
2018-06-07,1.0005115221494583,-0.519769911610524,0.10611616579462764,-4.606043522213983,1.5346293010462768,-5.4649301069653555,2.277071596084431,-3.9390416608204086,188.05445221510138,-108.87010573127243,-3.6128898672934753
2018-06-08,-0.17329697651859766,0.47429369888555556,-1.1739227148462559,-0.23038629775846645,-5.274938514010034,1.2690399497768885,-0.8377072496707894,3.1686636770325176,72.65814817480009,616.1360174085316,-620.2459111562225
2018-06-11,0.14978841640336704,0.20224227518499707,-1.4295205294774782,0.7380877904589801,-7.4576373664988225,3.3891990813807413,-5.67358548558151,79.97164154686368,-109.91527903105374,2762.9890940987284,-2656.8640307964088
2018-06-12,1.4793117092394121,-2.183566375794419,1.2951465312199029,-2.088394726230249,-3.4728387794925237,0.11062214229869176,0.18520369121834124,63.43323186051045,14.406494893994491,1208.2513097117642,-1215.0365206587283
2018-06-13,1.760405978533409,-2.137449946833151,-0.16380182100981633,-2.172364354033052,1.1105440491813992,-4.521791645275926,28.59499967181493,-61.63703064016735,1042.8011307703662,-826.0657967248311,-110.93884533774553
2018-06-14,1.2408139173776043,1.5720775682648598,-4.841266634185689,1.4877841786418402,-8.199479614556274,3.433520751919071,0.10937368688750573,130.756256027967,484.3219300622394,708.3822449925202,-1251.3532549370757
2018-06-15,-0.749326896136092,1.1407494681442667,-3.1715825456819795,-1.5257623438018755,-6.588437565221244,4.409736051724664,-58.20031812006368,700.0206575544996,-782.3109780355112,8022.937690536489,-7810.952428104441
2018-06-18,0.41979031319756405,-2.8425205330182868,2.190144625104767,-15.115227948493615,7.598848030251069,-2.4585383091107187,124.73706648088492,-291.54632972392636,4680.306377319258,-3119.273036001942,-1318.1065742522055
2018-06-19,-0.7524731106308857,0.13106115882317312,-4.97693129324728,3.115434951342607,-11.58933701799668,15.786528102598508,-405.4464709803476,4241.34960546985,-3299.4584791914403,34468.09662170658,-34941.16555979553
2018-06-20,0.2488383900526692,-11.889543229576478,11.659499432727484,-22.754484434426004,14.71504952881754,-15.401889678591656,1605.7881117972693,-2673.6554110481247,44792.9344761774,17976.12881117636,-61611.8534581119
2018-06-21,-1.4947486763956737,17.489389871841134,-14.73235375005079,4.489602167307542,-29.051443684569925,393.43451099959435,-6536.1711179625745,57405.85545914717,63234.95198039937,-51189.31748545802,-63219.77379305366
2018-06-22,1.3928317721906722,-11.530581144878289,16.973281980280806,-71.73605531521817,82.37542834131267,92.30506812218236,-1049.7617340583733,194733.23498867577,-90284.33432410446,24735.900118996327,-128175.79902326515
2018-06-25,-3.1374074039580324,4.551151751466329,12.871272481300329,10.100719092883768,91.09848338039119,-2629.442025066838,78680.70246624923,121999.39013439766,-85092.04023392605,-14522.049584037937,-98482.13497691817
2018-06-26,0.015336412021547438,47.334024089631036,-25.007299453324304,55.25548400573457,-129.5194667434929,41343.20562807357,96977.98393937829,-20170.50173228448,61723.85232210534,-326474.08167601447,146726.69344043118
2018-06-27,2.6078744674992693,-0.17165763697873873,15.62331122795779,-60.89510884216931,520.8932108568993,246763.3855169707,-126429.28907240319,120065.92209940565,-74620.83899035899,-84657.62733076692,-81522.1998529205
2018-06-28,-1.7515029724351197,15.878286578065232,-9.089394075728206,2.9531887227690485,3192.157856238247,-2691.4171574637253,203280.8142039647,93936.54667973466,-254395.7531479108,340296.5888017286,-383553.47781454434
2018-06-29,0.3149556302321808,-2.169582342211803,6.839613322199808,127.56438050923204,2587.6589568322256,248715.43269996328,68966.85607464495,-107018.82957068717,228307.6952571198,-1723746.7277127316,1282129.494927739
2018-07-02,-0.23014335121252713,0.42134445233096324,-3.3730196534492194,115.485827347143,-223.96902584777598,565667.6686569528,-311099.11267940974,197048.58853887662,-2100401.555206264,-2261288.8894493827,3910258.85515628
2018-07-03,0.5195485554208855,-2.999804868669647,4.090925512219799,-198.70830083998806,19963.47482924249,-112752.18294985281,556593.7589077967,-210496.582925199,-5851776.555613761,1761442.3915862876,3837296.9837971264
2018-07-05,-0.6063749446386263,0.8550573147313403,-45.05868736338825,558.7771717206379,-9163.36759992919,74356.86641417956,800182.7268793572,-5904695.211770256,2885195.423684112,-4175531.234217687,6329213.8794434965
2018-07-06,0.17849100923784256,-32.23997482907792,37.719876900079,-3242.8782122804514,-51146.71817851305,1597578.8786105579,-766783.771615515,57784.45945056096,-13903906.540601183,3257242.284892203,9812542.407261088
2018-07-09,0.6665999624523018,-1.513710923225388,-46.317413300612486,-13146.356099162946,362535.33146933006,-291408.71740155754,857704.4388506784,-25936518.291496407,12893525.833192019,-794453.5778218356,12921882.433831198
2018-07-10,1.6342157146733483,10.967026760857337,-7421.348273549903,-10586.088784147076,177529.2949904663,322030.08290004317,-219102.0344571259,488906.43226562865,-13179471.276228627,2056907.8503483415,10371268.595996493
2018-07-11,-1.4857038230772701,-448.66287798308485,-31727.662022836776,15673.732580805217,-1728.6786614754963,410711.85122777545,-5992.451730216985,-2157818.0916997627,-2266746.9681020626,-3485556.511453552,7523705.398443133
2018-07-12,-0.970542175908798,-2102.9674574712594,-18105.20824242603,3012.892108046608,44258.542416085365,74616.7460148543,423701.1371906429,-5414508.912722477,2700698.727876186,-4239738.672575954,6428238.96593469
2018-07-13,0.6988892830763419,-2895.712137396916,1495.516804369267,-24567.19659511007,199299.2963118216,-134825.72268005126,216007.67376180674,-979886.5323845964,-3367983.6893213876,965180.3116315159,3128246.3857197454
2018-07-16,-1.7435231639207063,-1631.6115207841385,-5840.062210092665,-29414.50206605668,96873.96589470808,-5552.275280639042,-27946.195407164207,210263.4415680874,-2522932.45487469,-1713161.1620330543,3999410.819452849
2018-07-17,-1.5421350684179862,-322.17370353300646,-84702.797539481,42248.365816199024,-95261.86127379554,144331.57274255547,91069.85840737858,-259062.81099408478,204850.9733249284,-4853305.929453302,4810224.374808203
2018-07-18,-0.5170142090492735,146.14142697948645,-94159.25112984232,45761.0348484147,-17178.87518306656,-4979.543687796868,195874.766205999,-254380.2907510761,234142.33249131008,-2544404.3135006847,2439247.296293972
2018-07-19,0.21663060815460375,91.67978274826294,-8706.499453288698,-44900.30557808663,36280.37447868864,-56107.52023989213,66070.0039680829,38669.12488188679,-690924.6109337732,319748.2928445642,339848.6636184617
2018-07-20,1.1533711136313818,-0.24372613281392796,75.66297761950638,-18965.24101955929,-51002.14874653895,34672.70554229783,-18992.18453353971,205547.18495501654,-720856.2116790181,-15611.476431021927,585201.1092897633
2018-07-23,-1.3157467103435272,-18.708569559910913,-813.2361742819921,2305.80691032519,-70754.72595534837,14266.199092071443,7157.247564145011,13181.30521336693,-97813.82851989508,-1135218.7232713457,1267777.8794572328
2018-07-24,1.0902724826217165,-7.987474767938212,-399.00938422079963,-2098.630235522871,1531.7232986381005,-83651.54788528447,43384.33481189134,-21593.657019215203,84114.61037183735,-1244515.8474785157,1223305.6907226776
2018-07-25,-0.30551554562888816,2.3354640332810623,-693.2002922749218,304.63176445881436,-8420.469299999053,3826.90898001521,-34037.28751963614,13192.208928298938,-16021.39058998443,-304422.39184614003,346340.089926774
2018-07-26,1.296531038594282,-6.715335795283671,-50.6041582236132,-1195.5685347109613,-741.8765067063816,-25616.93367915256,11707.244529912854,-5374.982215313325,-73599.79453532113,57110.207348718315,37839.31655555349
2018-07-27,-1.3163089221278215,-8.063843939961654,5.755632725853382,-1924.809287135447,959.6843152559466,-24792.67794979307,3139.3360331617264,32759.562967013775,-74448.30177676318,-74497.62275881766,138877.11297721416
2018-07-30,1.3218810525673819,-0.49272754756792275,-55.333202932830886,-338.70470908517746,-1669.7792742843885,579.2832336935943,-14354.684506822,6388.052352042165,-10196.439624508439,-365890.03392670833,385608.0005051004
2018-07-31,-0.0014716639793754356,0.3906779446847348,-29.018959429422797,29.43760498300601,-1551.5828054961648,-6083.864957197679,3051.032657577406,-16005.945120785325,14514.02652431155,-426331.9610858974,432477.3669356533
2018-08-01,-0.5767510602666276,-0.4237621902767876,-0.9868897592336512,-2075.6077058547835,1041.3856374561078,-4131.147385047839,-2750.73442196734,-3150.146168202937,-10842.765041524943,-327723.3434985363,349703.14598668786
2018-08-02,0.16962077194562517,-1.481698618080013,0.7133236610778446,-1789.957004771224,633.8441165290177,128.9225224138538,-13902.101721087025,16758.940180635942,-60333.128581779354,-160754.55567290867,219327.58491515252
2018-08-03,-0.42209025926912586,0.12642193697871498,-4.077670727090737,2.1701492691676534,-959.6658669825978,-3613.358543382845,174.16109898842575,1582.191033061431,-89527.1089569566,-9321.027451774185,101735.50187682657
2018-08-06,0.17484139650364267,-0.13976814301427018,-3.9244630546730543,-6.926118835482276,-556.2196936717423,-5672.917859149866,23061.386730886272,-72541.69624054097,-46992.42351486691,21727.9812427134,81053.71484326648
2018-08-07,0.7912527207136675,-3.04357393161816,0.8201825845949063,-79.34238510876824,-274.2343900370581,-2765.165918879202,35322.52680926297,-141786.00202140643,17250.71010117551,-27564.23230936011,119966.34225297939
2018-08-08,-1.1235274464279672,-4.997103453925496,3.086405387531297,-737.6389335400121,371.11297048308376,-156.35036863195364,-3290.1097004140997,-106819.7043659269,22218.70631870403,-292767.1854018178,381251.12370665645
2018-08-09,-0.8257562183806977,-0.3285639941041521,-2.84003883466482,-55.7362964166401,-363.8401053135585,73.2649931315382,-128461.09870144592,40658.13293082273,-21166.858017922543,-510949.0688748804,620336.0084310719
2018-08-10,0.5247474527708851,1.722761631468466,-4.527086418305601,0.5011312418860918,-375.74656861872984,105.21951848068082,-183919.16930193081,102271.31898097917,-110811.74207643533,-287037.2311984125,479836.7390920297
2018-08-13,0.3947722924634226,0.9593493217959255,-2.660849595913781,-343.2905098281567,56.46865169382568,-856.4986452644607,-97042.07286232655,-16961.358964819097,-182517.93206820328,62625.717290846645,235107.52383588278
2018-08-14,0.09967233985017292,-3.70642709587077,2.119347926011477,-508.0720100455084,263.32605537700636,-1361.0404312030691,1211.7392126057503,-196803.7786532063,-76329.31399833299,-143886.09122092018,417481.7584525553
2018-08-15,-2.1033453083760625,-1.9749570343581808,-0.008369414176087298,-1.4960955051936333,-273.0587201015068,-32.2440582394826,-192021.0566755021,-47333.80664327972,23852.022087785335,-1583092.4984185908,1798971.2951951902
2018-08-16,-1.9823956977001034,0.2891531515631585,-2.2328062133244173,15.334134971794766,-354.955964758518,1370.0822794077158,-445446.15326268174,229476.10132888667,-154111.9128848925,-1289910.4504689954,1659031.3208868215
2018-08-17,-1.695177683491044,-0.246426229160436,-0.1329391569316486,-4.4553394422881345,-112.3632216010842,-45.98844818641091,-17523.933236486704,-214505.15409920114,-568946.4780440609,442527.8954162511,358678.48151579703
2018-08-20,-1.2686671991419591,-0.3203525533246073,0.7431333580897581,-165.87152558893123,368.011366754097,-6798.032428251786,42323.7328053469,-422921.2868641128,-365476.4038330093,-608691.4559442695,1361428.6523095258
2018-08-21,-0.5370347855295923,0.1411912781192339,-5.211116453957057,-6.934021771271465,-90.37289677757424,-973.8677894259229,-37232.79307641348,-455753.4362629839,69737.32408329382,-27976127.424341492,28400520.431265533
2018-08-22,-0.07196314337527566,-1.2351341433030276,-17.13882095289744,77.91057221441531,-2092.6730826726466,16656.712229022927,-729663.4069527724,341729.8102766942,-959800.2233704499,-33968622.84212537,35301801.00837158
2018-08-23,1.0544185601985776,-8.890932647032948,4.507136576832887,-301.7133124140028,-55.94710677037027,799.6390356995063,-273522.60865311907,-241405.43110162014,-1613639.2821429935,1222316.7586325873,905881.0440261401
2018-08-24,1.3169422866375051,-7.062329848117818,-10.333576481607796,-548.4282326655941,4536.7138341932905,-81480.47446531015,92991.7007243145,-1358453.9495111583,1846664.1849605334,-65494693.7899688,64991069.83162294
2018-08-27,1.1497089380075336,0.5661620645618619,-148.23893445913967,680.5928225013351,-440.0991477713465,-24012.350065766088,-420383.3221131143,-1803716.6369839453,3341825.2835029755,-207200501.7704625,206106764.7955111
2018-08-28,-0.7214153124020892,0.6280864856385433,-278.61595744287433,1868.936248729276,-44138.057873096994,198051.0059967168,-3996369.1266574957,1367026.1875232079,-9929220.288821563,-5922076.389490782,18325204.982360553
2018-08-29,0.6066304148653272,-3.4874156832446506,-94.02110342921672,-100.81363645620577,-7722.93212089733,-4218.945091541765,-3923362.49452498,1363859.1771336936,-25207770.957894262,57321538.672739744,-29542055.124716602
2018-08-30,1.3596550111560515,-80.0585008135046,40.02191776862839,-5893.158060814591,41006.777892884784,-1452580.5513448413,-466300.3961675011,-1192318.6951403548,-12919816.792192942,19094292.556175437,-3098280.814233836
2018-08-31,-0.11870073632066964,0.7631297258658544,-1188.230663321171,7271.5891070025,-819408.3730695683,-1664342.0205899766,685926.7102057283,-2079106.8674568112,-3044947.808151231,-31275668.08591058,38191532.28209977
2018-09-04,0.7753115094262429,-209.89728579295223,188.8301747639342,-94328.11249297419,-2586387.1774140242,1226947.591268656,-1253419.20971327,-1230404.8414427133,533904.4902282188,-29715475.73630738,33119253.107673004
2018-09-05,-0.14996406954130007,0.8712735656878692,-69862.87226316571,-367695.06832629954,230766.7221956467,-4449323.099488822,1006859.1143027891,605115.7434431032,-33998064.740520485,16731008.176444875,20311263.992902867
2018-09-06,-0.5066594443827052,-140.91597348082954,-258075.66885175116,204791.92763911534,-9559522.434462052,4409389.303454143,2180644.800359824,-2463055.0153143187,-4066670.364624574,-14413516.457448319,23966223.141880855
2018-09-07,0.29712461129469203,-1080.9824938510876,555.9622986109856,-2941371.7960920823,1432657.3403725093,-3729042.861824851,-408745.2435197147,-1577861.8045338737,4993730.184679763,-24800560.62670617,27031787.260695048
2018-09-10,-1.6493061566619995,-29.79029546575664,-257480.2717508848,140525.84629702475,-4781105.87837562,1868193.669627098,-6306594.934075995,5551004.119191395,-6217666.1060287,-17459464.827531423,27462687.372248728
2018-09-11,-0.23312029142057747,1.0995530426716214,-157103.73279976897,-2354649.45275134,-325692.74930026254,27382.82184730906,-4377621.601770387,4841631.564290475,-45973160.9645105,17809743.49208096,30509539.046480764
2018-09-12,3.2679059100778463,-63.547664728878935,30.049367883940644,-5230763.329933546,2597494.0302354307,-1067476.7662398983,257884.23603367267,-7548594.23161646,-35059570.584191754,11058320.903596384,34992806.3425071
2018-09-13,-7.8874240766848756,4.186768521067927,-11431.914529562142,6063.087262759306,-1673040.8411273195,-2734064.976994954,12458254.95973359,-38714101.509423025,5201657.398134722,-12554760.878802476,38021496.97640182
2018-09-14,0.12839954691439304,-13.812818174284441,4.084861176144728,-139758.31684516184,231274.36322881418,-1836164.8413209247,-635041.4420133901,-28505659.153844215,9667072.257280065,-18662540.925434582,39880896.638506845
2018-09-17,-18.186747476041997,8.976684491179888,-1531.6097523816836,991.8082162096396,-136330.50133102003,94645.10943076498,-30401975.397052374,16381683.158691205,-34176658.021925576,8713112.612063698,39526140.91172246
2018-09-18,-6.249601751163363,-4.069844261709285,5.822521215640386,-9266.39281086643,45814.26192489372,-491033.7183300229,191704.63123131695,-68305948.61682044,29175449.308627095,-17070998.47606542,56464353.36916823
2018-09-19,0.5825327360462531,-6.812560843991768,-62.808436690216936,-450.69258686289976,-4806.198094675548,-172415.6761749467,-10272180.911084862,-32578874.96393651,-2283713.459362639,-36641995.021154165,81954577.04085946
