Date,PF1_forecast,VPF_forecast,ARIMA_combined,Actual
2021-02-23,-40183.36133464298,40243.52975457906,60.1684199360825,61.66
2021-02-24,4179567.875948402,-4179505.7062024064,62.169745995663106,63.21
2021-02-25,32363995.701033156,-32363931.08715364,64.61387951672077,63.43
2021-02-26,-691280.2617523838,691328.5724914689,48.31073908507824,61.55
2021-03-01,24743959.419319957,-24743873.82553274,85.59378721565008,60.54
2021-03-02,21981530.25192502,-21981464.96234048,65.28958453983068,59.7
2021-03-03,9446729.055794235,-9446665.367799021,63.687995214015245,61.33
2021-03-04,10548993.160810474,-10548900.497516192,92.66329428181052,63.81
2021-03-05,-3006217.746649893,3006271.25324486,53.506594967097044,66.08
2021-03-08,-390005.94142305944,390064.2511119242,58.309688864741474,65.03
2021-03-09,6912822.829761935,-6912748.949624858,73.88013707753271,64.02
2021-03-10,3564615.7164107915,-3564543.904679477,71.81173131428659,64.45
2021-03-11,-1423464.4926904123,1423525.0126087416,60.51991832931526,66.02
2021-03-12,-1956167.9197810488,1956231.0993446691,63.17956362036057,65.59
2021-03-15,1524850.4587397086,-1524780.8609907988,69.59774890984409,65.36
2021-03-16,2229277.376545444,-2229209.782216047,67.59432939719409,64.82
2021-03-17,31257.446943461313,-31195.531419219915,61.91552424139809,64.55
2021-03-18,-1370629.1209423803,1370692.3842693446,63.263326964341104,59.95
2021-03-19,-317306.2013204596,317371.5057080991,65.30438763950951,61.43
2021-03-22,872195.4654167339,-872132.6931635514,62.77225318248384,61.48
2021-03-23,538872.8590659546,-538814.7469725915,58.112093363073654,57.75
2021-03-24,-395630.31358035014,395687.76420642406,57.450626073929016,61.12
2021-03-25,-507948.69622868195,508010.1405135561,61.44428487413097,58.47
2021-03-26,79027.22600082142,-78965.96545870157,61.2605421198532,60.93
2021-03-29,374588.61822819675,-374528.9904120949,59.62781610182719,61.49
2021-03-30,90088.75779254652,-90029.73019787864,59.02759466787393,60.55
2021-03-31,-222386.50783785796,222447.46432608817,60.95648823020747,59.19
2021-04-01,-148645.43085804826,148707.2093501738,61.778492125537014,61.41
2021-04-05,95924.02384175657,-95863.18936717485,60.83447458171577,58.73
2021-04-06,140346.47136453073,-140287.96147026913,58.50989426160231,59.34
2021-04-07,-11540.83669252498,11599.515238865839,58.67854634085961,59.77
2021-04-08,-101933.56946690287,101993.31480876877,59.74534186589881,59.61
2021-04-09,-32113.57660508637,32173.842038490497,60.26543340412536,59.29
2021-04-12,58286.93444327955,-58227.2543986158,59.68004466374987,59.7
2021-04-13,45359.737011373625,-45300.65521669586,59.0817946777679,60.2
2021-04-14,-22725.999368665285,22785.481331344316,59.4819626790304,63.15
2021-04-15,-40587.74520967007,40649.52579200613,61.78058233605407,63.42
2021-04-16,-176.67531827934818,240.36160963986185,63.68629136051368,63.16
2021-04-19,28246.15893655886,-28181.98836794232,64.17056861654055,63.33
2021-04-20,11294.481954188888,-11231.142485375565,63.33946881332304,62.61
2021-04-21,-15228.592154728294,15290.927045677985,62.334890949690816,61.34
2021-04-22,-13881.706407420661,13943.507562498386,61.801155077724616,61.45
2021-04-23,5138.819222919311,-5077.198406800092,61.620816119218944,62.18
2021-04-26,11712.780303918056,-11651.139094867453,61.64120905060372,62.02
2021-04-27,1040.1872543224822,-978.2987412718334,61.88851305064884,63.03
2021-04-28,-7751.415115236763,7814.1466516664295,62.73153642966645,63.81
2021-04-29,-3778.348932412705,3841.8821834410523,63.53325102834742,65.0
2021-04-30,3920.153204212754,-3855.6465275903606,64.50667662239357,63.5
2021-05-03,4185.60865401167,-4121.18037748861,64.42827652306005,64.46
2021-05-04,-1072.876354777668,1137.1905707946967,64.31421601702868,65.72
2021-05-05,-3330.3229768850706,3394.9070533255044,64.58407644043382,65.63
2021-05-06,-556.4924599447183,621.9698101855811,65.47735024086273,64.73
2021-05-07,2111.469876687962,-2045.6355285003456,65.83434818761634,64.96
2021-05-10,1240.3175152604354,-1175.090873210831,65.22664204960438,64.92
2021-05-11,-960.5071570263004,1024.8842923095262,64.37713528322581,65.31
2021-05-12,-1232.0824945415416,1296.7675548553507,64.68506031380912,65.96
2021-05-13,192.934151107879,-127.1293409693352,65.80481013854379,63.82
2021-05-14,1038.69021447943,-973.2625021397437,65.42771233968642,65.32
2021-05-17,433.25264432151977,-368.39365086087867,64.8589934606411,66.24
2021-05-18,-435.5352329715807,500.36175322428824,64.82652025270755,65.49
2021-05-19,-270.5068423144787,336.22313043776614,65.71628812328743,63.28
2021-05-20,405.49640761742637,-340.14332831511484,65.35307930231153,61.95
2021-05-21,441.30789897425717,-378.284772668601,63.02312630565615,63.61
2021-05-24,-7.91862803842217,69.56321528107563,61.64458724265346,66.13
2021-05-25,-632.7348809814797,696.3603834593688,63.625502477889086,66.27
2021-05-26,-532.4259381728242,599.2989212870859,66.87298311426173,66.41
2021-05-27,96.67610344306557,-28.53176565150052,68.14433779156505,66.87
2021-05-28,312.0484346900138,-245.17800794202725,66.87042674798653,66.31
2021-06-01,199.18642901836043,-133.72660734500704,65.45982167335339,67.8
2021-06-02,-60.39078998032058,126.92290294504802,66.53211296472745,68.79
2021-06-03,-69.1983356836353,137.81885476958735,68.62051908595204,68.81
2021-06-04,49.77773570272243,19.89325769836725,69.67099340108967,69.57
2021-06-07,77.03282492375526,-7.499064533776409,69.53376038997885,69.21
2021-06-08,62.42579492178437,6.471208357198961,68.89700327898333,70.11
2021-06-09,208.2281054736914,-138.81861090605315,69.40949456763823,69.9
2021-06-10,122.81576183416115,-52.698422561017736,70.11733927314341,70.34
2021-06-11,-36.02442601730038,106.60440685764684,70.57998084034645,71.0
2021-06-14,-102.8007439565304,173.46367743490146,70.66293347837106,70.94
