Date,PF1_forecast,VPF_forecast,ARIMA_combined,Actual
2021-10-06,171.10352405123405,-92.14169560147633,78.96182844975772,77.66
2021-10-07,-382.4121284859382,461.1344399304494,78.7223114445112,78.46
2021-10-08,-649.1907858209491,727.4522190472412,78.26143322629207,79.55
2021-10-11,-366.19553679810826,444.80737009292136,78.6118332948131,80.64
2021-10-12,102.24012769020348,-21.99697648439247,80.24315120581102,80.75
2021-10-13,211.44692808786942,-130.04446478904006,81.40246329882936,80.67
2021-10-14,-7.76679018708974,88.95029548722931,81.18350530013957,81.43
2021-10-15,-167.42423783484787,248.29121188794568,80.8669740530978,82.39
2021-10-18,-69.11140459302422,150.76312955517102,81.6517249621468,82.62
2021-10-19,73.31032304035438,9.51639500113708,82.82671804149146,83.19
2021-10-20,48.98823556403538,34.58456305920648,83.57279862324185,84.4
2021-10-21,-54.43680407765555,138.5245801502938,84.08777607263823,82.64
2021-10-22,-66.96639435281043,150.10665801622693,83.1402636634165,84.53
2021-10-25,10.382329330556178,73.37277944512282,83.75510877567899,84.64
2021-10-26,53.28289936473028,31.22185032652187,84.50474969125214,85.64
2021-10-27,10.459204507818775,75.23202697217772,85.6912314799965,82.66
2021-10-28,-38.88747926952542,122.9585607248164,84.07108145529097,82.78
2021-10-29,-29.99019948236698,112.4556352368789,82.46543575451193,83.5
2021-11-01,9.675682349649652,72.6598563923973,82.33553874204695,84.08
2021-11-02,21.454056303476875,62.368925655541865,83.82298195901873,83.91
2021-11-03,-0.24476728320007624,85.02732320932759,84.78255592612751,80.82
2021-11-04,-15.80161546965229,98.17525166394374,82.37363619429145,78.88
2021-11-05,-6.384079075359326,85.21617475014567,78.83209567478634,81.25
2021-11-08,6.338444359981516,72.67132933086792,79.00977369084944,81.96
2021-11-09,5.760278021120403,75.81740391583143,81.57768193695183,84.12
2021-11-10,-14.562186729252861,99.36551719342884,84.80333046417599,81.23
2021-11-11,-3.0580059205066887,86.33292856172686,83.27492264122017,81.47
2021-11-12,0.9735496424979395,79.89265174589477,80.86620138839271,80.87
2021-11-15,18.360305162490693,61.276377742486396,79.63668290497709,80.85
2021-11-16,5.610747939705682,75.04040644854678,80.65115438825245,80.76
2021-11-17,-7.069257243763776,88.67765872415686,81.60840148039308,78.32
2021-11-18,-9.89034715486426,89.54746108277963,79.65711392791538,78.92
2021-11-19,-2.913634412662031,80.96334422815147,78.04970981548944,76.11
2021-11-22,10.865193302500638,65.27637292514244,76.14156622764308,76.74
2021-11-23,12.987394643170678,63.442247580637094,76.42964222380778,78.32
2021-11-24,9.222913803583468,68.70923365593843,77.9321474595219,78.32
2021-11-29,-12.588151393602502,91.34257641357844,78.75442501997594,69.88
2021-11-30,-36.89353213200302,110.15420912266346,73.26067699066044,66.14
2021-12-01,-24.901352898984058,91.3423964677323,66.44104356874824,65.44
2021-12-02,-15.996197844977711,79.05029388249446,63.05409603751674,66.6
2021-12-03,-22.8536920972819,88.0127603432748,65.1590682459929,66.39
2021-12-06,-16.051242925858922,83.98178337034733,67.9305404444884,69.62
2021-12-07,-24.070882646160403,94.03278627552189,69.96190362936149,71.94
2021-12-08,-54.854338495321024,125.81364274085723,70.9593042455362,72.43
2021-12-09,-92.65437600687443,164.6499580079323,71.99558200105787,70.87
2021-12-10,-79.953008969541,151.84711587198223,71.89410690244122,71.71
2021-12-13,-8.038622564804493,79.71962875504056,71.68100619023606,71.19
2021-12-14,51.76754390825462,19.17739378944963,70.94493769770426,70.57
2021-12-15,33.89016705923204,36.65919011797145,70.54935717720349,70.89
2021-12-16,-207.66344693133803,278.4763522105791,70.81290527924105,72.34
2021-12-17,-1028.9983881731075,1100.9210886728652,71.92270049975764,70.93
2021-12-20,-2068.5457645860165,2140.213517865905,71.66775327988853,68.69
2021-12-21,-1813.4289177194253,1883.0724711359464,69.64355341652117,71.1
2021-12-22,-237.74905699590755,307.3698955366594,69.62083854075183,72.82
2021-12-23,-578.6497447951349,650.3374526765401,71.68770788140523,73.89
2021-12-27,-5159.767695280831,5234.15118013796,74.38348485712959,75.49
2021-12-28,-6350.034594783087,6426.074800262,76.04020547891287,76.01
2021-12-29,-1283.1669326715503,1359.171897780445,76.0049651088948,76.58
2021-12-30,118.55547342713663,-42.55102172043746,76.00445170669917,76.83
2021-12-31,-1979.9729594666244,2056.5793365662394,76.60637709961497,75.33
2022-01-03,-4391.893843251031,4468.097137708659,76.20329445762763,75.99
2022-01-04,-1084.2678139291718,1160.1342251554424,75.86641122627066,77.0
2022-01-05,247.58790250506547,-171.35911243782823,76.22879006723724,77.83
2022-01-06,62.06458976925978,15.464930763504071,77.52952053276385,79.47
2022-01-07,708.7888582542382,-629.3535895044183,79.4352687498199,79.0
2022-01-10,-295.4110127611287,375.1176067532145,79.7065939920858,78.11
2022-01-11,-1269.6206940286065,1348.13074705065,78.5100530220434,81.17
2022-01-12,-1004.6377275947158,1084.167822273427,79.53009467871118,82.51
2022-01-13,-406.7300561957113,488.6355383215806,81.9054821258693,81.97
2022-01-14,367.6391854254098,-284.4221677251361,83.21701770027369,83.82
2022-01-18,407.4575299103195,-323.6278970648932,83.82963284542632,85.42
2022-01-19,-154.63059659502355,239.0786589564362,84.44806236141264,86.84
2022-01-20,-420.049457204427,506.2671335729332,86.2176763685062,86.29
2022-01-21,-94.36034888631312,181.5147809675359,87.15443208122278,85.16
2022-01-24,234.41338482453904,-148.30791675486978,86.10546806966926,84.48
2022-01-25,151.18446864907384,-66.94646998528879,84.23799866378505,86.61
2022-01-26,-107.94548698009729,192.93867094893568,84.9931839688384,88.33
2022-01-27,-161.34543081354295,249.15919390477262,87.81376309122967,87.61
2022-01-28,-7.928151577532645,97.0191149973914,89.09096341985875,87.67
2022-01-31,77.95278799054434,10.342649239734763,88.2954372302791,89.16
2022-02-01,32.932378161603374,54.94647259675237,87.87885075835575,88.22
2022-02-02,-44.481323001439094,132.46055469927003,87.97923169783094,88.16
2022-02-03,-90.2949126354885,178.95418611704693,88.65927348155843,90.17
2022-02-04,28.85306490554161,60.99018717837433,89.84325208391594,92.27
2022-02-07,4.29284615849194,87.24519443827226,91.5380405967642,91.25
2022-02-08,43.892520437614564,48.05434003744116,91.94686047505573,89.32
2022-02-09,-41.04501157694868,131.4504914854948,90.40547990854613,89.57
2022-02-10,-16.893953314810496,105.88724992066751,88.99329660585701,89.83
2022-02-11,-9.525111281133599,98.46138360778785,88.93627232665425,93.1
2022-02-14,17.833596394999596,74.20407040565819,92.03766680065777,95.52
