Date,Price,Stochastic,Deterministic
2018-08-01,68.8,1040.961875265831,-972.1618752658251
2018-08-02,68.95,632.3624179109377,-563.412417910964
2018-08-03,68.49,-959.5394450456191,1028.0294450455985
2018-08-06,69.01,-556.3594618147566,625.3694618147565
2018-08-07,69.17,-277.27796396867626,346.4479639686906
2018-08-08,66.92,366.11586702915827,-299.1958670291351
2018-08-09,66.81,-364.1686693076627,430.9786693076603
2018-08-10,67.61,-374.0238069872613,441.63380698731635
2018-08-13,67.25,57.428001015621604,9.8219989844074
2018-08-14,67.04,259.61962828113565,-192.57962828117888
2018-08-15,65.07,-275.033677135865,340.1036771356594
2018-08-16,65.44,-354.66681160695487,420.1068116070237
2018-08-17,65.93,-112.60964783024464,178.53964783030096
2018-08-20,66.5,367.69101420077243,-301.19101420091465
2018-08-21,67.32,-90.231705499455,157.55170550569892
2018-08-22,67.85,-2093.90821681595,2161.7582168206573
2018-08-23,69.13,-64.83803941740322,133.9680394170573
2018-08-24,69.71,4529.651504345173,-4459.941504344344
2018-08-27,69.97,-439.53298570678464,509.5029857158661
2018-08-28,68.54,-44137.429786611356,44205.96978661418
2018-08-29,69.68,-7726.4195365805745,7796.099536579102
2018-08-30,70.25,40926.71939207128,-40856.469392068684
2018-08-31,69.84,-819407.6099398425,819477.4499398395
2018-09-04,69.82,-2586597.0746998168,2586666.8946998157
2018-09-05,68.69,230767.59346921238,-230698.90346921235
2018-09-06,67.81,-9559663.350435533,9559731.160435524
2018-09-07,67.73,1431576.357878658,-1431508.6278786585
2018-09-10,67.55,-4781135.6686710855,4781203.218671087
2018-09-11,69.29,-325691.64974721987,325760.93974722177
2018-09-12,70.37,2597430.4825707017,-2597360.112570703
2018-09-13,68.6,-1673036.6543587984,1673105.2543587908
2018-09-14,68.98,231260.55041063987,-231191.57041063905
2018-09-17,68.86,-136321.52464652885,136390.38464652747
2018-09-18,69.87,45810.19208063201,-45740.322080649436
2018-09-19,71.08,-4813.01065551954,4884.090655520558
2018-09-20,70.77,-26118.738780503107,26189.508780509233
2018-09-21,70.8,-201.26286201156327,272.06286203861237
2018-09-24,73.23,5280.919987584946,-5207.68998759985
2018-09-25,73.4,-133.91012933051354,207.31012934446335
2018-09-26,72.22,-3894.9998680529243,3967.2198680639267
2018-09-27,72.18,-22.93601986104205,95.11602002382278
2018-09-28,73.16,244.74525628991694,-171.58525621891022
2018-10-01,75.37,-323.6301489335553,399.0001489520073
2018-10-02,75.16,-1162.9215121691088,1238.081512182951
2018-10-03,76.4,40.62193681533948,35.77806317806244
2018-10-04,74.44,-226.27598632616773,300.71598632633686
2018-10-05,74.26,28.28887864201429,45.97112135589123
2018-10-08,74.27,165.12324182929478,-90.85324182361364
2018-10-09,74.95,-20467.145173596327,20542.095173597336
2018-10-10,73.18,-22591.642706781833,22664.822706781328
2018-10-11,70.97,1.1514626856005243,69.8185373134911
2018-10-12,71.41,-2114.8806389962697,2186.290638996288
2018-10-15,71.84,-0.3370879665687718,72.1770879663527
2018-10-16,71.93,-12.002435151468443,83.93243515212089
2018-10-17,69.63,-1251.2028598333354,1320.8328598332591
2018-10-18,68.63,-639.5967016958336,708.2267016959377
2018-10-19,69.16,-27.334745528313846,96.49474552832544
2018-10-22,69.25,-4.181607330636178,73.4316073305672
2018-10-23,66.49,-0.4536123876045588,66.94361238763668
2018-10-24,66.56,4.484264138626723,62.07573586131912
2018-10-25,67.25,30.578459916559392,36.67154008342186
2018-10-26,67.58,-34.70144814081267,102.2814481407986
2018-10-29,67.0,6.71984124939145,60.280158750596456
2018-10-30,66.18,-1.9310602780485375,68.11106027802452
2018-10-31,65.31,-192.39328227851118,257.7032822785113
2018-11-01,63.67,-657.43417721332,721.1041772133217
2018-11-02,63.12,-476.464506276846,539.5845062768494
2018-11-05,63.12,-29.194920396109172,92.31492039610748
2018-11-06,62.16,-220.60941934372738,282.7694193437201
2018-11-07,61.69,-131.83641996858398,193.5264199685771
2018-11-08,60.71,-39.765533012510495,100.47553301250446
2018-11-09,60.19,-20.664891019453034,80.85489101942221
2018-11-12,59.85,-25.309268055044264,85.15926805511117
2018-11-13,55.63,-11.116968688297115,66.74696868829778
2018-11-14,56.16,-5.392837674426338,61.552837674404145
2018-11-15,56.45,-5.468708194076834,61.918708194061765
2018-11-16,56.49,-7.012508005583486,63.50250800557842
2018-11-19,57.16,-3.4690952879289725,60.62909528793534
2018-11-20,53.39,0.7278186801071238,52.66218131988717
2018-11-21,54.41,1.033968103298488,53.37603189672518
2018-11-26,51.46,0.25915552488976257,51.20084447511181
2018-11-27,51.31,-8.148343117665995,59.45834311764338
2018-11-28,50.06,-0.8301648730918197,50.89016487309709
2018-11-29,51.46,0.7229243983994653,50.73707560164621
2018-11-30,50.78,-2.0382001312755644,52.81820013129618
2018-12-03,52.98,-11.035966744374656,64.01596674445318
2018-12-04,53.21,-18.23796556033083,71.44796556036454
2018-12-05,52.64,-13.881649258299424,66.52164925821126
2018-12-06,51.54,9.640890458644686,41.8991095412639
2018-12-07,52.76,-10.527636727662754,63.28763672767673
2018-12-10,51.07,-104.16077999235013,155.23077999230009
2018-12-11,51.65,-20.3085915320996,71.95859153207857
2018-12-12,51.04,308.78868366726664,-257.74868366715964
2018-12-13,52.69,279.39694128633727,-226.70694128633477
2018-12-14,51.26,-699.6548036046573,750.9148036047118
2018-12-17,49.8,-1502.804157441016,1552.6041574410629
2018-12-18,46.12,-4.00228752392041,50.122287523932755
2018-12-19,47.96,1074.0595667024832,-1026.0995667024981
2018-12-20,45.64,-1081.8330673837968,1127.4730673838349
2018-12-21,45.38,-119.45647352054598,164.83647352046682
2018-12-26,46.04,10.257368663679687,35.7826313363621
2018-12-27,44.48,-1490.5307642922035,1535.0107642921503
2018-12-28,45.15,-1106.8611286521582,1152.0111286521278
2019-01-02,46.31,491.5523652443987,-445.24236524436856
2019-01-03,46.92,-1.6623778528278064,48.582377852813806
2019-01-04,47.76,-737.0782239831593,784.8382239831262
2019-01-07,48.27,-912.0909287372908,960.3609287372092
2019-01-08,49.58,-229.1611588236353,278.7411588235991
2019-01-09,52.19,2.6637210318128623,49.52627896802733
2019-01-10,52.42,-393.00295672928706,445.42295672930777
2019-01-11,51.44,-657.331407057955,708.7714070579968
2019-01-14,50.31,-75.8200057359187,126.13000573596219
2019-01-15,51.8,7.913222631195107,43.88677736883983
2019-01-16,52.08,-18.210270733550153,70.29027073358884
2019-01-17,51.83,4.50538799295466,47.32461200701073
2019-01-18,53.6,5.269993191344681,48.33000680868281
2019-01-22,52.59,-3.624136779219114,56.214136779191904
2019-01-23,52.44,6.4495858799310835,45.99041412008228
2019-01-24,52.94,17.327237850134065,35.61276214988902
2019-01-25,53.53,5.303474221731216,48.22652577830013
2019-01-28,51.79,-2.328528216150107,54.118528216087725
2019-01-29,53.07,73.4554010042807,-20.385401004285086
2019-01-30,54.18,111.34240931380896,-57.16240931377979
2019-01-31,53.84,-7.512277316434419,61.35227731643408
2019-02-01,55.29,120.8569792774593,-65.566979277457
2019-02-04,54.57,6376.374397351827,-6321.804397351827
2019-02-05,53.69,-4.473232250805353,58.163232250808505
2019-02-06,53.94,19972.301076215117,-19918.361076215115
2019-02-07,52.68,-26.93973307808012,79.61973307807966
2019-02-08,52.75,3140.045241858022,-3087.295241858022
2019-02-11,52.43,-208.08673020513004,260.51673020513044
2019-02-12,53.14,281.7452455383948,-228.60524553839446
2019-02-13,53.84,421.3440522347727,-367.50405223477287
2019-02-14,54.4,47.02812762412617,7.371872375873863
2019-02-15,55.58,0.9399536906484371,54.640046309351646
2019-02-19,56.12,153.77826223637925,-97.65826223637924
2019-02-20,56.9,129.0744414510595,-72.17444145105958
2019-02-21,56.95,-142.30418062809295,199.25418062809308
2019-02-22,57.01,150.43751442015053,-93.42751442015054
2019-02-25,55.32,107.42991348521328,-52.10991348521321
2019-02-26,55.4,-68.99562108539556,124.39562108539553
2019-02-27,56.92,-110.39585203014406,167.31585203014404
2019-02-28,57.21,32.29840383901114,24.911596160988893
2019-03-01,55.76,104.79275335092879,-49.03275335092877
2019-03-04,56.6,39.83091105163125,16.76908894836876
2019-03-05,56.55,-6.796677781926765,63.34667778192676
2019-03-06,56.22,1.1899626457786943,55.03003735422129
2019-03-07,56.6,8.239589677255251,48.36041032274443
2019-03-08,55.77,-3.720979878287617,59.49097987828782
2019-03-11,56.79,6.250830403218255,50.53916959678179
2019-03-12,56.89,4.847852877590143,52.04214712241037
2019-03-13,58.27,1.8466649963056618,56.42333500369432
2019-03-14,58.59,-8.40709266588414,66.99709266588434
2019-03-15,58.51,2.885548635754647,55.6244513642454
2019-03-18,59.09,9.06873453546359,50.021265464536555
2019-03-19,59.12,19.031140062917547,40.088859937082816
2019-03-20,60.12,7.33571288484661,52.784287115153575
2019-03-21,59.98,-2.705364286638777,62.685364286638794
2019-03-22,58.87,-4.448850496729433,63.3188504967294
2019-03-25,58.71,6.50299759388167,52.20700240611836
2019-03-26,59.87,8.959549896662756,50.9104501033371
2019-03-27,59.39,2.8426222755932313,56.54737772440694
2019-03-28,59.29,-14.21123925990228,73.50123925990228
2019-03-29,60.19,-17.596869859503915,77.7868698595039
2019-04-01,61.59,-1.8237836283186004,63.41378362831938
2019-04-02,62.53,6.901602738704833,55.62839726129528
2019-04-03,62.46,-5.176138429755611,67.63613842975553
2019-04-04,62.12,-0.9232426998368032,63.04324269983681
2019-04-05,63.1,5.729254670801973,57.37074532919905
2019-04-08,64.37,-39.439349816818314,103.80934981681867
2019-04-09,64.05,-12.124068638275874,76.17406863827546
2019-04-10,64.62,64.36677278024874,0.2532272197513521
2019-04-11,63.61,35.83942449614434,27.770575503855298
2019-04-12,63.86,-15.541312712328551,79.40131271232804
2019-04-15,63.43,-19.24335928154734,82.67335928154694
2019-04-16,64.01,-21.64176079174412,85.65176079174421
2019-04-17,63.74,-21.915670851662785,85.65567085166299
2019-04-18,64.02,3.436490272270122,60.583509727729506
2019-04-22,65.66,23.45503571037817,42.204964289621785
2019-04-23,66.24,14.628641126845867,51.61135887315413
2019-04-24,65.96,-28.41127875366815,94.3712787536681
2019-04-25,65.23,-117.51801155152836,182.74801155152852
2019-04-26,63.29,-301.1951897223562,364.4851897223558
2019-04-29,63.39,-683.6777908670797,747.06779086708
2019-04-30,63.83,-1400.8667078511492,1464.6967078511493
2019-05-01,63.55,-2432.804347257807,2496.3543472578067
2019-05-02,61.75,-3240.345356182711,3302.095356182711
2019-05-03,61.98,-2812.4775790975577,2874.4575790975573
2019-05-06,62.3,-1063.0334568812705,1125.3334568812706
2019-05-07,61.41,-9.715832600839947,71.12583260084102
2019-05-08,62.13,7.91196809386268,54.21803190613707
2019-05-09,61.58,8.363008078341059,53.21699192165943
2019-05-10,61.65,-490.74763191056576,552.3976319105675
2019-05-13,60.97,-97.82479978551336,158.79479978551262
2019-05-14,61.82,4.856836774027112,56.96316322597306
2019-05-15,62.03,-45.13445064536792,107.16445064536765
2019-05-16,62.93,5.947287830656258,56.98271216934381
2019-05-17,62.77,-4.951009383597267,67.72100938359745
2019-05-20,63.12,-35.81730055821828,98.93730055821834
2019-05-21,63.02,9.714681460393814,53.30531853960565
2019-05-22,61.42,12.41236442420117,49.00763557579921
2019-05-23,57.65,-9.649185441150493,67.29918544116663
2019-05-24,58.4,-15.160414931388512,73.56041493138764
2019-05-28,58.91,223.5422055378582,-164.63220553785504
2019-05-29,58.84,647.2227367891461,-588.3827367891481
2019-05-30,56.47,230.45452151290274,-173.98452151287347
2019-05-31,53.49,103.50093216268166,-50.010932162753306
2019-06-03,53.25,-11.429672788628924,64.67967278863944
2019-06-04,53.5,6.0491282499521235,47.45087175004301
2019-06-05,51.57,3681.5739469668856,-3630.00394696687
2019-06-06,52.59,52919.12605402256,-52866.53605402255
2019-06-07,53.95,167807.6090355598,-167753.6590355598
2019-06-10,53.33,84295.55960793736,-84242.22960793738
2019-06-11,53.3,552.2462443488405,-498.9462443488301
2019-06-12,51.13,-5.957926269175135,57.08792626917784
2019-06-13,52.38,17804.662234409745,-17752.28223440975
2019-06-14,52.47,1680.0660517999863,-1627.5960517999847
2019-06-17,51.94,-24.347220946716806,76.28722094671684
2019-06-18,53.86,1565.9428113029069,-1512.0828113029056
2019-06-19,53.74,5257.124756183316,-5203.384756183323
2019-06-20,56.88,-54.850037594607294,111.73003759460335
2019-06-21,57.35,2038.831367220906,-1981.4813672208948
2019-06-24,57.73,14003.91394348025,-13946.183943480251
2019-06-25,57.63,4296.750793117154,-4239.120793117148
2019-06-26,59.17,-877.8448017522875,937.0148017522879
2019-06-27,59.18,-364.49316697892357,423.6731669789224
2019-06-28,58.2,961.0574784830105,-902.8574784830089
2019-07-01,58.91,-202.10321396089174,261.0132139608868
2019-07-02,56.0,-2768.8602529722584,2824.8602529722593
2019-07-03,57.06,346.1257147499765,-289.0657147499769
2019-07-08,57.35,-1674.5555157776228,1731.9055157776165
2019-07-09,57.57,26.314908952961567,31.25509104703815
2019-07-10,60.28,1176.0053260361062,-1115.7253260361067
2019-07-11,59.93,175.7766651747824,-115.846665174784
2019-07-12,59.99,583.666855566126,-523.6768555661256
2019-07-15,59.3,-129.36417064994055,188.66417064993766
2019-07-16,57.44,-104.65552259389136,162.09552259388875
2019-07-17,56.5,182.0278619015578,-125.52786190155894
2019-07-18,55.08,349.48117559942284,-294.40117559942155
2019-07-19,55.42,266.03783612280637,-210.61783612281033
2019-07-22,55.87,50.87696039374775,4.993039606251841
2019-07-23,56.58,-82.57852885319936,139.15852885320237
2019-07-24,55.9,-60.36616626479227,116.26616626479245
2019-07-25,55.88,84.23626729899541,-28.35626729899377
2019-07-26,56.04,139.70008514854123,-83.66008514854184
2019-07-29,56.85,35.66517465242197,21.184825347578226
2019-07-30,58.04,-61.4409356834041,119.48093568340482
2019-07-31,58.53,-16.20964693221567,74.73964693221569
2019-08-01,53.64,110.20261073394764,-56.56261073394762
2019-08-02,55.67,98.23072866880993,-42.56072866880277
2019-08-05,54.63,16.238153884333336,38.39184611566634
2019-08-06,53.6,1.4551327816915984,52.14486721830872
2019-08-07,51.14,19.165986684942283,31.974013315058983
2019-08-08,52.6,6.571559508959361,46.028440491038054
2019-08-09,54.41,-2.5720725155278945,56.98207251552776
2019-08-12,54.98,4.54156941743201,50.438430582568
2019-08-13,57.05,6.189809178141531,50.86019082185885
2019-08-14,55.16,0.35045652074081235,54.80954347925916
2019-08-15,54.51,4.136000288088932,50.37399971191189
2019-08-16,54.83,2.8491154998509667,51.980884500197135
2019-08-19,56.24,-0.9370917046600442,57.17709170465241
2019-08-20,56.18,0.15371057033884583,56.02628942966112
2019-08-21,55.65,0.541430567887806,55.108569432114564
2019-08-22,55.33,-0.4601807971079058,55.790180797107496
2019-08-23,54.08,0.0806478444706335,53.99935215554433
2019-08-26,53.54,2.7499966113183576,50.790003388683544
2019-08-27,54.99,-0.5414912299605106,55.53149122996183
2019-08-28,55.76,-4.397554349473909,60.15755434947641
2019-08-29,56.67,23.015237361618176,33.654762638383545
2019-08-30,55.07,52.01802725475894,3.0519727452556253
2019-09-03,53.91,-6.173435186512794,60.08343518641777
2019-09-04,56.22,83.83221365918268,-27.612213659100235
2019-09-05,56.33,135.80190281698088,-79.47190281699295
2019-09-06,56.45,-82.98849459356296,139.43849459360354
2019-09-09,57.88,-14.863303753089426,72.74330375250429
2019-09-10,57.37,89.36827756904933,-31.998277568956837
2019-09-11,55.66,39.35894292284971,16.30105707712937
2019-09-12,55.13,-49.97161150796571,105.10161150805652
2019-09-13,54.76,4.629907203259972,50.13009279593825
2019-09-16,63.1,80.39396410829532,-17.293964106589556
2019-09-17,59.26,6.170778505451274,53.089221496134996
2019-09-18,58.19,-40.03076750518552,98.22076750360429
2019-09-19,58.19,2.8365264460702377,55.353473553434014
2019-09-20,57.92,12.21233682239353,45.707663177512586
2019-09-23,58.69,-2.3430733688353373,61.03307336884609
2019-09-24,57.22,-4.733820185714232,61.95382018570672
2019-09-25,56.38,1.390579310339473,54.98942068970064
2019-09-26,56.24,9.08074221752273,47.15925778247765
2019-09-27,55.95,3.9705711426932737,51.97942885730845
2019-09-30,54.09,-9.292610354332691,63.38261035433243
2019-10-01,53.6,5.2647680055673645,48.33523199443289
2019-10-02,52.67,-11.4717303000688,64.14173030006896
2019-10-03,52.41,63.88108904502049,-11.471089045020335
2019-10-04,52.84,33.86586341568106,18.974136584318785
2019-10-07,52.76,-17.800245158750883,70.56024515875089
2019-10-08,52.64,36.91392265412714,15.726077345872909
2019-10-09,52.63,16.9343345456666,35.69566545433338
2019-10-10,53.57,-37.64458939039765,91.21458939039769
2019-10-11,54.76,-3.362787391950895,58.12278739195091
2019-10-14,53.57,-36.050885797563765,89.6208857975638
2019-10-15,52.81,67.34781193533183,-14.537811935331774
2019-10-16,53.42,10.628196840871025,42.79180315912902
2019-10-17,53.89,-8.409523929418592,62.29952392941857
2019-10-18,53.75,14.106673974542318,39.64332602545767
2019-10-21,53.28,15.821721077410217,37.458278922589784
2019-10-22,54.21,1.138601073282357,53.07139892671768
2019-10-23,55.9,-14.112442512125106,70.01244251212512
2019-10-24,56.11,11.549442686133998,44.5605573138659
2019-10-25,56.52,-8.017589575684305,64.53758957568442
2019-10-28,55.6,3.6691965217823466,51.93080347821768
2019-10-29,55.34,-160.42770663053145,215.7677066305315
2019-10-30,54.85,-58.79140393188838,113.64140393188842
2019-10-31,54.02,90.14337880557956,-36.12337880557982
2019-11-01,56.04,19.50234101991812,36.5376589800818
2019-11-04,56.33,-74.53170086198176,130.86170086198132
2019-11-05,57.04,-727.4576312690366,784.4976312690362
2019-11-06,56.15,18.492318802699856,37.65768119730046
2019-11-07,56.91,-622.2313440067611,679.1413440067606
2019-11-08,57.02,-1431.6705414957687,1488.6905414957691
2019-11-12,56.67,6.044409429465487,50.625590570534996
2019-11-13,56.88,6.21215621698654,50.66784378301236
2019-11-14,56.57,-130.27267726137063,186.84267726138205
2019-11-15,57.54,2.082924652296053,55.45707534770395
2019-11-18,56.82,-9.264001193433176,66.08400119343423
2019-11-19,54.93,1.3510882836886746,53.578911716311325
2019-11-20,56.71,-5.543044968770941,62.253044968770894
2019-11-21,58.36,2.7820723495531587,55.57792765044687
2019-11-22,57.68,0.8858668571393523,56.79413314286067
2019-11-25,57.79,-4.356655606688448,62.14665560668844
2019-11-26,58.25,-5.224986209962621,63.47498620996258
2019-11-27,58.12,2.6844991735493338,55.435500826450664
2019-11-29,58.12,7.285915081374976,50.83408491862508
2019-12-02,55.97,-5.946340735267938,61.91634073526795
2019-12-03,56.15,22.182242600199757,33.96775739980023
2019-12-04,58.46,28.126297125445248,30.333702874554746
2019-12-05,58.42,-9.709265322761803,68.12926532276181
2019-12-06,59.2,313.16812455008096,-253.96812455008092
2019-12-09,58.99,122.62066942701814,-63.63066942701815
2019-12-10,59.22,-4.843764630287608,64.06376463028761
2019-12-11,58.74,32.11432103054069,26.62567896945933
2019-12-12,59.18,247.85214262111757,-188.6721426211175
2019-12-13,60.11,149.44743222208496,-89.33743222208494
2019-12-16,60.21,8.362770683120148,51.847229316879876
2019-12-17,60.88,-36.354845753603186,97.23484575360317
2019-12-18,60.93,26.9569044076042,33.973095592395794
2019-12-19,61.3,-0.5180266007823313,61.81802660078256
2019-12-20,60.43,-1.554002120832214,61.984002120831974
2019-12-23,60.51,0.8939918010125658,59.61600819898746
2019-12-24,61.17,0.2692707396396974,60.900729260360094
2019-12-26,61.72,1.6009028039964184,60.11909719600362
2019-12-27,61.76,-7.772324398828662,69.53232439882868
2019-12-30,61.66,0.7812318772033715,60.87876812279683
2019-12-31,61.14,-0.7068094754581276,61.846809475457576
2020-01-02,61.17,-0.29814366536918985,61.4681436653691
2020-01-03,63.0,-2.357291825176416,65.35729182517628
2020-01-06,63.27,-0.8713859732145078,64.14138597321448
2020-01-07,62.7,5.908832887473806,56.79116711252618
2020-01-08,59.65,21.111866902045286,38.53813309795464
2020-01-09,59.56,57.07349804652085,2.486501953479177
2020-01-10,59.02,115.42443822002348,-56.404438220023394
2020-01-13,58.17,139.29109515904992,-81.12109515904993
2020-01-14,58.34,61.27438400874508,-2.93438400874507
2020-01-15,57.86,-2.739283922101598,60.59928392210159
2020-01-16,58.52,-6.254415751691041,64.7744157516911
2020-01-17,58.55,-8.55087345711399,67.10087345711395
2020-01-21,58.25,63.79496211808636,-5.544962118086346
2020-01-22,56.76,326.60402324809456,-269.8440232480945
2020-01-23,55.51,101.83194108691625,-46.3219410869163
2020-01-24,54.09,-12.826999058335797,66.91699905833548
2020-01-27,53.09,65.84889804429852,-12.758898044298348
2020-01-28,53.33,250.04245449350103,-196.7124544935
2020-01-29,53.29,81.92478508028967,-28.634785080292204
2020-01-30,52.19,-20.957397514303988,73.1473975143017
2020-01-31,51.58,278.72413690604327,-227.14413690604852
2020-02-03,50.06,-92.14786850242164,142.20786850243167
2020-02-04,49.59,652.1471467639905,-602.5571467639857
2020-02-05,50.87,-1022.6169664106444,1073.4869664106482
2020-02-06,50.94,-622.6231484495637,673.5631484495607
2020-02-07,50.34,330.1219714095657,-279.78197140956763
2020-02-10,49.59,-1608.3674903189349,1657.957490318935
2020-02-11,50.0,438.2676789239608,-388.2676789239631
2020-02-12,51.13,-1615.661640525379,1666.7916405253818
2020-02-13,51.41,59.811073151012465,-8.401073151013406
2020-02-14,52.03,-1800.285330720892,1852.3153307208995
2020-02-18,52.1,-309.00552699381035,361.10552699381515
2020-02-19,53.31,476.03367576286024,-422.72367576285615
2020-02-20,53.77,-134.89655223742108,188.66655223746784
2020-02-21,53.36,9.495093185981567,43.864906814007554
2020-02-24,51.36,310.88509618377236,-259.5250961831771
2020-02-25,49.78,215.9247969389314,-166.14479693840258
2020-02-26,48.67,15.849903172561955,32.82009682804346
2020-02-27,47.17,-25.898535743953335,73.06853573769331
2020-02-28,44.83,53.43462100694721,-8.604621015489101
2020-03-02,46.78,67.18088962389693,-20.400889616459608
2020-03-03,47.27,21.78575522966235,25.484244771301746
2020-03-04,46.78,-10.270441887665381,57.05044188350439
2020-03-05,45.9,0.8100340699304512,45.08996592462063
2020-03-06,41.14,15.96540363076971,25.17459636926651
2020-03-09,31.05,-51.68026362453863,82.730263620615
2020-03-10,34.47,71.86533697711057,-37.395336985588074
