Date,PF1_resid_train,VPF_resid_train
2018-06-06,-19.01549384844901,17.089206313326414
2018-06-07,2.023491694289348,-2.244458373439528
2018-06-08,-2.25987233858924,1.9811905815728892
2018-06-11,-6.267214859813754,6.441243636194542
2018-06-12,-2.250947797225695,2.574287564755622
2018-06-13,3.167349565157589,-2.5302646990665494
2018-06-14,-3.183378641928691,3.8362105323552527
2018-06-15,-1.4708969074444775,0.13872384153603434
2018-06-18,8.985765334784272,-9.309149007855936
2018-06-19,-8.010596233872157,7.1141223076149345
2018-06-20,5.736529117511152,-5.609541307900642
2018-06-21,-7.8962470246203065,7.728469416351032
2018-06-22,75.19929685182805,-71.8568587813514
2018-06-25,87.74257715255277,-84.22226599428241
2018-06-26,-111.57551385212406,119.6149735888097
2018-06-27,496.690212903581,-488.2851519243882
2018-06-28,3126.8066348104667,-3124.382277549853
2018-06-29,1936.806991398886,-1935.1388590960778
2018-07-02,-1573.9696710659207,1575.3916082969513
2018-07-03,18709.90566124724,-18708.68353878962
2018-07-05,-13049.598790295358,13049.25499133387
2018-07-06,-55467.329532470045,55467.892078959776
2018-07-09,368996.892902627,-368996.46321332065
2018-07-10,133021.24202473098,-133020.41674852627
2018-07-11,-117776.54902412795,117773.33123846108
2018-07-12,-66129.44310556003,66126.58185146752
2018-07-13,141024.44363058367,-141025.7271686973
2018-07-16,-7153.171838844108,7149.677389487275
2018-07-17,-197523.54492624215,197520.23290718903
2018-07-18,-92054.52525696429,92053.10126711728
2018-07-19,8967.446315268702,-8967.847022220245
2018-07-20,-79539.12642038253,79539.74889401271
2018-07-23,-95013.07111951323,95011.21648273965
2018-07-24,12601.859175978489,-12600.713817001786
2018-07-25,2710.0353666334668,-2708.382092165659
2018-07-26,7484.951535841014,-7483.3172826309765
2018-07-27,7707.634199714747,-7709.497644547525
2018-07-30,4493.6619307239125,-4492.592218041293
2018-07-31,1013.477392277237,-1013.8573340841092
2018-08-01,5252.332677161875,-5253.680040562214
2018-08-02,2520.3059396576273,-2521.4997541503853
2018-08-03,589.1058195817641,-590.0757490393651
2018-08-06,626.4291990922912,-626.9060735909129
2018-08-07,664.7434043569172,-664.7400136872809
2018-08-08,1404.4187608835737,-1406.6715310341979
2018-08-09,74.52829356525802,-76.6062990543362
2018-08-10,161.44139797952164,-161.99576281071296
2018-08-13,426.9877264315539,-427.68853912683653
2018-08-14,653.1532536009461,-653.9812166032384
2018-08-15,-102.28614854591598,99.75665929320576
2018-08-16,-213.94327347156513,212.23369463338395
2018-08-17,114.57872984091206,-115.22801485698164
2018-08-20,578.5251079337797,-578.3253335138564
2018-08-21,10.884319265670698,-9.98116802113509
2018-08-22,-2062.6525733336152,2064.023780946447
2018-08-23,308.77950829174415,-306.55327897554685
2018-08-24,5137.944730739891,-5135.578453131237
2018-08-27,-766.3596324982774,768.3628071137728
2018-08-28,-45063.368699439925,45063.366030888086
2018-08-29,-1087.3770424832428,1088.3871962271587
2018-08-30,53482.91052973333,-53481.47894085811
2018-08-31,-816306.3334779013,816307.0811306892
2018-09-04,-2461944.592262919,2461944.6494918982
2018-09-05,856170.9146656425,-856172.5758469687
2018-09-06,-8775498.548651846,8775496.895420862
2018-09-07,3423623.7413448794,-3423628.402069906
2018-09-10,-2296016.3224176066,2296015.4157057926
2018-09-11,2180104.431243662,-2180105.338901763
2018-09-12,4291401.205083048,-4291399.224378551
2018-09-13,306850.2435296129,-306850.1046194881
2018-09-14,218270.78841139367,-218268.8847403247
2018-09-17,1168208.96839206,-1168211.3610385025
2018-09-18,474318.13391178474,-474312.5157130443
2018-09-19,240057.4279933566,-240058.69202402784
2018-09-20,538178.0661297169,-538173.6342582663
2018-09-21,-58179.87147999196,58180.28127977565
2018-09-24,365461.6999213896,-365458.93067078124
2018-09-25,3345.3919894865335,-3340.67329732332
2018-09-26,110736.5808405968,-110737.63743406715
2018-09-27,77915.56877439762,-77913.3345654051
2018-09-28,4291.31211837224,-4290.956716594369
2018-10-01,73983.09710953227,-73979.30538702187
2018-10-02,-10589.5164240041,10592.07478302327
2018-10-03,36255.942937115724,-36253.42526234532
2018-10-04,5480.1163382452005,-5479.310119819302
2018-10-05,7651.687996810542,-7652.280248219867
2018-10-08,12422.836021903173,-12422.714832665957
2018-10-09,-22077.140700148324,22077.74694016079
2018-10-10,-10683.608868459723,10682.255372261032
2018-10-11,8235.566382762687,-8238.75685047944
2018-10-12,10641.896349489838,-10644.234668015866
2018-10-15,7110.631033378271,-7111.502542105953
2018-10-16,4978.05327903233,-4978.751439369333
2018-10-17,4317.157648052716,-4319.912319634037
2018-10-18,1195.93880072313,-1199.1668224197676
2018-10-19,3629.396495768963,-3631.329350431111
2018-10-22,1415.7584046025852,-1416.8448904151346
2018-10-23,1538.7754866698226,-1542.4778963727476
2018-10-24,1144.348808399476,-1147.193015448038
2018-10-25,553.8548064817459,-555.1695866530399
2018-10-26,717.2620767949661,-717.7524365193252
2018-10-29,232.20649168005514,-233.22672929530268
2018-10-30,374.9196769006087,-376.4717320519551
2018-10-31,-12.44097622962471,10.318104467231365
2018-11-01,-492.28194840228633,489.06334353380805
2018-11-02,-177.50996230781107,174.45134949601794
2018-11-05,295.8027891754817,-298.0360526879575
2018-11-06,125.4039350751818,-127.93883324569475
2018-11-07,91.48085849770013,-93.95190677418009
2018-11-08,204.33796594734048,-207.09550113846694
2018-11-09,177.18462569370672,-179.8061377448023
2018-11-12,99.55941431196396,-101.85640318464539
2018-11-13,114.22939398206843,-120.09228901793077
2018-11-14,67.1907959002742,-71.43954147098106
2018-11-15,63.53721884205674,-66.10656331132202
2018-11-16,37.748347797336066,-39.48244487768538
2018-11-19,31.48769864951673,-32.27547058820463
2018-11-20,30.26076836406298,-34.31417765084501
2018-11-21,18.74017084431164,-21.27671926261273
2018-11-26,16.152998136000953,-20.636669701544122
2018-11-27,0.896093500708071,-4.5795424400832445
2018-11-28,8.22717070272367,-12.321851824445666
2018-11-29,8.348328645352854,-9.709083924997621
2018-11-30,3.1365369315391263,-4.96980306278801
2018-12-03,-7.092837150155308,8.14808503913401
2018-12-04,-13.137621950970255,14.15566198678988
2018-12-05,-5.845853650506136,6.170726264695517
2018-12-06,20.2145672008033,-21.329424279414923
2018-12-07,-3.1382683702217076,3.5942112371236377
2018-12-10,-98.98672160842575,97.71532385225106
2018-12-11,1.6188076985156066,-2.148271418303352
2018-12-12,343.8618465850647,-344.79609394600345
2018-12-13,255.7869839385296,-254.79247985335897
2018-12-14,-811.195469320227,810.5426876778145
2018-12-17,-1503.6071637697662,1501.6204593382413
2018-12-18,353.85681199773734,-359.27635904512226
2018-12-19,1541.098050678014,-1543.372540226463
2018-12-20,-974.0047413977925,970.2057824804704
2018-12-21,-57.133601204933626,53.945034379866684
2018-12-26,312.15791203998003,-313.98751650892495
2018-12-27,-1264.8692860671515,1262.3447415600153
2018-12-28,-823.7581395879447,822.1227676480571
2019-01-02,1234.8611385038037,-1234.5841180794096
2019-01-03,486.17222862860126,-485.2841412465971
2019-01-04,-484.61591878973115,486.04329733549986
2019-01-07,-582.5831382096046,584.328650814263
2019-01-08,280.640767501184,-278.13268363213024
2019-01-09,496.7703275803924,-492.15006786776746
2019-01-10,-18.18118163553214,22.009832158454174
2019-01-11,-350.3990396167266,352.1128739128159
2019-01-14,334.9788172615026,-334.97367263384086
2019-01-15,391.63578962467056,-390.2006597626389
2019-01-16,248.5881454663908,-247.0949240967953
2019-01-17,187.18032231246565,-186.32808659239564
2019-01-18,161.80152685681787,-159.5251475403093
2019-01-22,87.54943683765349,-86.6001791632824
2019-01-23,86.0370259793309,-85.7393442453577
2019-01-24,68.81374016051761,-68.08961183826501
2019-01-25,39.41735371941507,-38.142086933592196
2019-01-28,21.39511993522536,-22.293013848445057
2019-01-29,87.67567578462685,-87.15585864114132
2019-01-30,113.72710964528169,-112.11358331475901
2019-01-31,-36.79831269549726,37.803227927501474
2019-02-01,86.55462813338208,-84.57540317181153
2019-02-04,6338.703904499102,-6337.698595982338
2019-02-05,-1068.671773605044,1068.3488482320254
2019-02-06,18282.0235884418,-18282.12631971645
2019-02-07,-4402.687687833873,4401.529974926541
2019-02-08,-2458.5987475390198,2457.554377506773
2019-02-11,-5258.990653396526,5258.028566120765
2019-02-12,-1858.9572395323369,1858.9371368027107
2019-02-13,-3366.3324787619463,3367.0394519180436
2019-02-14,-765.7300963321427,766.9508844372008
2019-02-15,-2098.6176268411414,2100.6300114404694
2019-02-19,-605.7934391259944,607.9800416994565
2019-02-20,-625.0278481730961,627.3855645580951
2019-02-21,-917.0768137436044,918.9007354581469
2019-02-22,-72.86688342685466,74.27167654557616
2019-02-25,-376.0698626743154,375.35121884106036
2019-02-26,-222.00319848573415,221.4254785298972
2019-02-27,-368.3930284269727,369.5053625432448
2019-02-28,-59.97220777460792,61.31084438649398
2019-03-01,46.99474613530769,-47.57785164755515
2019-03-04,-63.98142806630864,64.2705416040047
2019-03-05,-59.125072679801285,59.431020035209414
2019-03-06,-73.59491524558938,73.46134893561901
2019-03-07,-19.589672180665694,19.782897645425322
2019-03-08,-37.923635168776094,37.367830105240515
2019-03-11,-17.480104527063816,17.92295437852728
2019-03-12,-8.09249926650853,8.683671766889773
2019-03-13,-15.610475146694803,17.426731414891194
2019-03-14,-16.677217763719334,18.383655817871592
2019-03-15,-4.9972083405582115,6.262931892623598
2019-03-18,5.36645878262034,-4.014162134744026
2019-03-19,14.544994304492747,-13.34661359268187
2019-03-20,-1.6787985226596431,3.4590909880888603
2019-03-21,-11.102115871056377,12.385802732789458
2019-03-22,-12.23420677727512,12.036730931299829
2019-03-25,3.7351784351308037,-4.228416900793022
2019-03-26,5.39304445345045,-4.485358974719951
2019-03-27,-1.823754173590221,2.0831735611428286
2019-03-28,-19.39677055364269,19.405797418597025
2019-03-29,-19.025816876831705,19.92270827107754
2019-04-01,2.1324068183417078,0.06488655086545236
2019-04-02,12.306900400071918,-9.689298231367417
2019-04-03,-2.999027845042834,4.915122347807888
2019-04-04,0.4334287444436692,0.563965003724789
2019-04-05,8.064828237083274,-6.386290411676612
2019-04-08,-38.577213661409644,41.19880749848517
2019-04-09,-6.603670713816607,8.288963385128994
2019-04-10,76.71756887676845,-75.01572261123644
2019-04-11,35.85516867245621,-35.54070616401103
2019-04-12,-33.52499022752198,33.88949950144415
2019-04-15,-31.47035131165898,31.312505446700015
2019-04-16,-22.866932942954925,23.364420450235514
2019-04-17,-18.76838493345509,18.82979083685609
2019-04-18,12.574102767015047,-12.191392423739906
2019-04-22,31.951633303459754,-30.09234974025395
2019-04-23,15.566912802065627,-13.373487736615928
2019-04-24,-33.46239190470751,34.72573650806
2019-04-25,-117.78769628996989,117.93038144102738
2019-04-26,-277.8252159395711,275.9555216103738
2019-04-29,-602.0715459999262,600.5736250341381
2019-04-30,-1191.6894995589623,1191.1530503939332
2019-05-01,-1965.7836198377765,1965.163825927029
2019-05-02,-2327.539717769914,2325.185014110299
2019-05-03,-1317.7764605053246,1316.1655067389386
2019-05-06,869.9148604780503,-870.7243209884332
2019-05-07,1866.5595091794903,-1867.9533078688078
2019-05-08,1423.0091477816975,-1423.4931709726002
2019-05-09,995.536728802,-996.2573712717324
2019-05-10,246.5646888216774,-247.12303250989066
2019-05-13,505.549332311757,-506.65306494508457
2019-05-14,528.5073515002942,-528.4467191945802
2019-05-15,351.6921546026517,-351.42566389971563
2019-05-16,257.5289385226598,-256.33360704553326
2019-05-17,228.9001208306706,-228.2026618343246
2019-05-20,98.44077618425425,-97.53893982338525
2019-05-21,130.87991619738807,-130.35738222053237
2019-05-22,101.31319405990922,-102.48765269181001
2019-05-23,44.94527428867058,-49.804347152833785
2019-05-24,31.3289191919441,-34.44511717882446
2019-05-28,256.32039423885266,-257.8650487451274
2019-05-29,640.6295929613736,-641.7563497364499
2019-05-30,87.68368719386632,-91.01386178491299
2019-05-31,-128.60863486475895,123.08120415126575
2019-06-03,-209.23970980213363,204.61370228262285
2019-06-04,-125.85975250691799,122.92623010386316
2019-06-05,3562.2259962593193,-3566.305748322285
2019-06-06,52268.47595783468,-52270.67439629377
2019-06-07,158319.78750694357,-158319.77267376342
2019-06-10,43001.345635455116,-43001.79401236352
2019-06-11,-66460.55768293377,66460.01011830466
2019-06-12,-56564.129544339856,56561.64597144106
2019-06-13,-15628.875585000384,15628.041620634081
2019-06-14,-31079.927951339258,31079.599053344315
2019-06-17,-23484.628999402725,23483.899916046234
2019-06-18,-16588.94933941302,16590.124147014594
2019-06-19,-7328.807730276009,7329.936517086489
2019-06-20,-10719.039250569776,10722.809699044381
2019-06-21,-6297.265593925722,6300.8364378332335
2019-06-24,7842.705413747888,-7839.682935242666
2019-06-25,-2646.9749738855508,2648.904717994992
2019-06-26,-8798.585384375137,8801.74272996006
2019-06-27,-6156.716496950248,6158.988328768242
2019-06-28,-2405.6531386870074,2406.421076202387
2019-07-01,-3491.0922116914844,3492.134728107613
2019-07-02,-4728.211616512936,4726.255810753761
2019-07-03,-910.2706441027661,909.5278561597097
2019-07-08,-2065.6709170706727,2065.5839914313337
2019-07-09,-132.9238103294913,133.2364801455285
2019-07-10,1106.7628296237683,-1104.0556836306655
2019-07-11,246.71238605913157,-244.55103195264087
2019-07-12,8.530627381188765,-7.200786882094917
2019-07-15,-274.4270627958409,274.75574114375286
2019-07-16,-450.78887345518086,449.18912187980254
2019-07-17,-0.33239683259037633,-2.1197587053333393
2019-07-18,300.81004215618395,-303.89632938585703
2019-07-19,-5.758649848920356,3.630303640189595
2019-07-22,-100.6828856460066,99.69212192357564
2019-07-23,-317.3545705857629,317.42712344127204
2019-07-24,-170.41335038395766,169.75860601162168
2019-07-25,19.27637820425717,-19.77474785134254
2019-07-26,70.29661603198447,-70.5617738008439
2019-07-29,-29.861845168381876,30.57861803136565
2019-07-30,-154.36276101038897,156.09115362107107
2019-07-31,-56.91715833649322,58.815644927963405
2019-08-01,85.40127776329527,-88.92539945951827
2019-08-02,64.0400990047093,-65.13679974197711
2019-08-05,-40.21018528114393,38.76895184156044
2019-08-06,-56.29840477057278,54.14291104444119
2019-08-07,-16.08690490324129,11.711033950093853
2019-08-08,-26.389671171663814,24.766479694619147
2019-08-09,-28.748749299121855,29.3291570460225
2019-08-12,-14.548602467318778,15.934438941385459
2019-08-13,-7.903814592674903,10.778227651285562
2019-08-14,-11.413511025553541,11.958525474447406
2019-08-15,-5.724724117522212,5.158363276797786
2019-08-16,-4.206887329263591,4.031432241689281
2019-08-19,-7.464709553104171,8.984800814234575
2019-08-20,-4.77527071741439,5.757665863806139
2019-08-21,-2.4838830936436933,2.7755907032099145
2019-08-22,-3.1528611144960275,2.870127338863753
2019-08-23,-1.6897487070257717,0.3010709071205966
2019-08-26,1.5014344688579786,-3.2208446529867345
2019-08-27,-1.9395827965148775,2.1174963921207635
2019-08-28,-5.694510237750541,6.819714957033177
2019-08-29,22.86403703586668,-21.156421903910662
2019-08-30,49.04268012205592,-49.306708110099564
2019-09-03,-20.26471261773369,18.723429573703086
2019-09-04,67.19744151648518,-66.13526298598758
2019-09-05,113.32825430487524,-112.05113203896241
2019-09-06,-131.8150083843046,132.70680545426143
2019-09-09,-59.312237200996336,61.40105626003955
2019-09-10,81.51657802902099,-80.26408750801004
2019-09-11,20.130876254786628,-21.145043495445847
2019-09-12,-93.2901700045372,91.90944906498538
2019-09-13,-11.26177100038706,9.890754661950083
2019-09-16,71.00046613933964,-63.69944020268959
2019-09-17,-12.99642369295789,15.420448116324543
2019-09-18,-69.51280858915027,69.52743824116479
2019-09-19,-8.997912964861193,8.779495081027811
2019-09-20,11.638705867798711,-11.533506113859865
2019-09-23,-10.533549192545935,10.786856727468049
2019-09-24,-9.665898765701407,8.909488105785606
2019-09-25,-0.9564538528941577,-0.8699522801725266
2019-09-26,7.298677348890419,-8.757478972016294
2019-09-27,1.4323734265664907,-2.667852385385565
2019-09-30,-13.667688622358998,10.712140315888135
2019-10-01,3.703901257257157,-6.391187899706878
2019-10-02,-11.96324110301885,8.982912520311345
2019-10-03,64.29556053896835,-66.72567162821363
2019-10-04,25.212631996085264,-26.62220123738036
2019-10-07,-37.65727046622329,36.674184906000626
2019-10-08,18.829979193371564,-19.735157574753714
2019-10-09,7.1781293263819705,-7.840957964847483
2019-10-10,-57.930674572929426,58.40786962916968
2019-10-11,-12.643591761216285,14.26040967978141
2019-10-14,-33.45934945787336,33.57594338774761
2019-10-15,71.24947677757484,-72.1355856093468
2019-10-16,8.521049366185505,-8.582118165521223
2019-10-17,-20.307059419874783,20.86304539786036
2019-10-18,1.190276639853181,-0.9537018493186764
2019-10-21,15.41521435460085,-15.71011917578165
2019-10-22,-13.58758836314988,14.243625715334659
2019-10-23,-20.56090337092221,22.853184414361728
2019-10-24,6.880699417492812,-4.8343036001009025
2019-10-25,-10.938330367049414,12.765985784537293
2019-10-28,1.9468694823463757,-1.4755120142384044
2019-10-29,-163.30228597791603,163.28063362584828
2019-10-30,-32.48568550910407,31.940239033099687
2019-10-31,138.05838530903208,-139.26363526800634
2019-11-01,50.64462572656264,-49.65680052343701
2019-11-04,-81.81211960838365,83.14348760918416
2019-11-05,-711.2267721151024,712.8418851320812
2019-11-06,156.00570584522268,-155.7054970916406
2019-11-07,-424.8457170129492,425.8152384297107
2019-11-08,-1195.2792319702526,1196.0758635069378
2019-11-12,446.4479470289869,-446.09193848788584
2019-11-13,594.2829789647154,-593.9970290732929
2019-11-14,183.72194076493383,-183.6759080298974
2019-11-15,246.77249622100595,-245.87189749383276
2019-11-18,251.2813528912976,-251.22134594582167
2019-11-19,110.11731101001206,-112.0384771607591
2019-11-20,134.23311939893736,-134.1203867382681
2019-11-21,72.37240094412337,-70.26802005761206
2019-11-22,60.548587064181795,-59.63462488226857
2019-11-25,44.7764385290552,-44.17398085851512
2019-11-26,17.62868044146437,-16.6152283386824
2019-11-27,34.69912700137626,-34.085011274296555
2019-11-29,20.17152354188063,-19.760445795403527
2019-12-02,7.648028641593383,-9.475098386166891
2019-12-03,29.88937566800049,-31.293867457400104
2019-12-04,30.78851243093097,-29.411214811642637
2019-12-05,-13.502775310071277,14.7759830916481
2019-12-06,305.1933861117001,-303.6722249901765
2019-12-09,72.44833011710382,-71.4044241557526
2019-12-10,-107.75089063199502,108.71268827088326
2019-12-11,-58.42603810361339,58.59773629674882
2019-12-12,202.440409320769,-201.8300452030325
2019-12-13,49.394298937207225,-48.061174379127806
2019-12-16,-107.97676808168947,109.22882345701748
2019-12-17,-147.72678565477688,149.21068358962154
2019-12-18,-32.444110378652354,33.68131567207797
2019-12-19,-50.44420368112871,51.70620775129302
2019-12-20,-40.28313737325074,40.325103928184234
2019-12-23,-27.06203195137458,27.12488523928827
2019-12-24,-18.32887165508741,19.004602534472028
2019-12-26,-14.09590689150296,15.285313909550055
2019-12-27,-17.841225237556046,18.709558157768257
2019-12-30,-6.424821057323379,6.98852399732786
2019-12-31,-4.620809125034247,4.479028491151993
2020-01-02,-2.9773800302152527,2.8549017314112035
2020-01-03,-5.1349401433524475,6.898765323494693
2020-01-06,-1.2342949173713111,2.994643117973574
2020-01-07,5.0130411130543635,-4.341872385272339
2020-01-08,20.366160697176667,-23.029339972619724
2020-01-09,51.788490076012565,-54.07816592161292
2020-01-10,99.66449966480738,-101.8380080980392
2020-01-13,101.73904956899764,-104.13066742378214
2020-01-14,-3.7251397159133077,1.9374281026807125
2020-01-15,-76.4022005810444,74.81014000272903
2020-01-16,-63.24990889361776,62.601355899930105
2020-01-17,-45.383102460418684,45.057759363967186
2020-01-21,37.42811405593804,-37.94865614947466
2020-01-22,298.9883186641881,-300.9693347689655
2020-01-23,20.240651953717034,-22.996689340347814
2020-01-24,-135.62924389281875,132.0400655220402
2020-01-27,-28.617896873950443,24.957826420538808
2020-01-28,189.61314074931704,-192.14847840563633
2020-01-29,-29.07969128349174,27.29227194159506
2020-01-30,-137.52978037799681,135.101477938798
2020-01-31,184.97695520928926,-187.48996921786232
2020-02-03,-188.01536139997881,184.67002559699807
2020-02-04,546.2932941103868,-549.3586488927201
2020-02-05,-1184.0621268265636,1183.1010312975181
2020-02-06,-650.954078375857,650.5288797792964
2020-02-07,524.3052704937513,-525.3070726043711
2020-02-10,-1354.9391627870098,1353.4119931539074
2020-02-11,669.051011187797,-669.791092713908
2020-02-12,-1165.657903839825,1166.289781174628
2020-02-13,531.2392959193475,-530.351014716503
2020-02-14,-1359.2858667726796,1360.5016795249876
2020-02-18,502.59167993730864,-501.5541618559309
2020-02-19,1041.7558357326843,-1039.7948013830814
2020-02-20,550.3350743358505,-548.3488999115689
2020-02-21,103.92340449351425,-102.82732005442438
2020-02-24,667.6572448939116,-668.9934335689666
2020-02-25,305.19620414677115,-307.8875653352318
2020-02-26,-2.8680839260577606,-0.35759985419309714
2020-02-27,-0.9374346608893944,-2.9307760210189144
2020-02-28,8.353813256318048,-13.680321121529289
2020-03-02,91.12335300847556,-93.23813446384735
2020-03-03,-21.99126904945242,21.246779633807417
2020-03-04,-35.24916187058184,34.22569951439387
2020-03-05,-16.790932126108586,14.99843190678489
2020-03-06,-3.5041785807259345,-2.5004999289403536
2020-03-09,-57.59326638894761,42.51744308803858
2020-03-10,63.111430983008475,-71.56898120581073
2020-03-11,39.781760454151865,-46.51311358213984
2020-03-12,-50.69615611281603,44.03641891415225
2020-03-13,12.03148999316975,-17.18347992127395
2020-03-16,57.83246805603295,-63.77220459839812
2020-03-17,-62.03331639634034,54.96580775725113
2020-03-18,-181.60140988905908,170.10880375708373
2020-03-19,-70.17509653596838,65.7278897514268
2020-03-20,-720.1352592909542,711.919511672946
2020-03-23,245.42888555712932,-248.05236487524064
2020-03-24,-7540.015634002574,7535.9113857294315
2020-03-25,1769.266585088157,-1772.1895711135048
2020-03-26,-109607.75354202326,109600.69245185363
2020-03-27,-1346342.4873965809,1346336.532059528
2020-03-30,111795.09548153167,-111801.84400074976
2020-03-31,379791.9227086377,-379789.84942678665
2020-04-01,293188.7876034603,-293187.0171773654
2020-04-02,-3621304.94152446,3621311.068039565
2020-04-03,-3392608.2871470926,3392615.051016485
2020-04-06,1540535.2557942586,-1540532.3678692626
2020-04-07,1907408.3474610844,-1907409.2386267753
2020-04-08,1069434.6266888632,-1069433.2001090867
2020-04-09,-337247.72631065454,337246.4163477336
2020-04-13,658704.4804074625,-658705.4751130114
2020-04-14,716855.339686458,-716858.7171658087
2020-04-15,684133.5936982576,-684135.9786510053
2020-04-16,271296.9364406453,-271298.5095245807
2020-04-17,348865.9170693371,-348869.02146379044
2020-04-20,196330.27984309278,-196387.0937205455
2020-04-21,181778.9637349001,-181781.44109848334
2020-04-22,131984.51289406474,-131973.84160952654
2020-04-23,71360.22515809083,-71351.10378612156
2020-04-24,84300.53766000162,-84296.34338572553
2020-04-27,39430.5872982342,-39426.65094364262
2020-04-28,42036.912490807,-42038.38400013608
2020-04-29,21209.829079203584,-21205.31057643814
2020-04-30,16452.635692975633,-16446.14838618465
2020-05-01,14629.139495275034,-14623.463596322137
2020-05-04,7292.483103590585,-7287.132950881252
2020-05-05,8648.856551676177,-8641.613388207343
2020-05-06,3310.7134683227155,-3304.891147065155
2020-05-07,3864.597790418533,-3861.3745438757383
2020-05-08,2713.399659790103,-2709.7500272021766
2020-05-11,1775.5876832552435,-1773.4512340492017
2020-05-12,1815.397917124015,-1812.4583475775328
2020-05-13,688.8699871278739,-686.6648876481036
2020-05-14,731.7171065720696,-728.3299647458141
2020-05-15,36.54258832158544,-31.794102061138318
2020-05-18,89.0152202351261,-82.8971695124466
2020-05-19,414.0174499191568,-409.091472790247
2020-05-20,426.73123411713425,-421.7337409955441
2020-05-21,47.12981902537388,-42.780623802244165
2020-05-22,-265.5322919356915,268.04688120606835
2020-05-26,277.8266363056392,-275.00368169444505
2020-05-27,51.37366960187771,-51.00012935026109
2020-05-28,54.43548723313688,-53.543199827556464
2020-05-29,-26.952879959378322,29.57463476149188
2020-06-01,154.04500992955752,-151.8634483267561
2020-06-02,52.68463184052764,-49.99828433838866
2020-06-03,182.29110583018036,-179.56727440962564
2020-06-04,56.079697918706245,-54.05922024377557
2020-06-05,-45.251644792604864,48.735501195824284
2020-06-08,-101.35962535149119,102.907880620904
2020-06-09,32.61215280854731,-30.994226096330493
2020-06-10,455.4693683297806,-453.5758305085825
2020-06-11,661.1267658101685,-662.7369956912974
2020-06-12,112.97229028733159,-114.8675729972237
2020-06-15,-942.586522725121,942.2756498367637
2020-06-16,-275.96778245341335,276.9931568521247
2020-06-17,491.5122576721869,-491.0902091057585
2020-06-18,245.28390194108596,-244.06639117180214
2020-06-19,-548.7154655930162,550.5334167181836
2020-06-22,-399.27293007062536,401.6595257732546
2020-06-23,249.26173384016744,-247.76285006560414
2020-06-24,176.45484819580932,-177.8349984679126
2020-06-25,-130.48935885659498,129.9194830640944
2020-06-26,-251.2211997504747,250.86752677087185
2020-06-29,99.97267936317638,-99.08801312970533
2020-06-30,47.89269042330942,-47.64023808373091
