Date,Actual,LMD_ARIMA,LMD_SD_ARIMA_XGBoost
2021-04-26,62.02,61.766578298531385,53.51212229853139
2021-04-27,63.03,62.01404915660578,40.483684156605776
2021-04-28,63.81,62.85965830210989,41.37040030210989
2021-04-29,65.0,63.65230231028886,-21.857432689711146
2021-04-30,63.5,64.68641659062496,97.20365859062497
2021-05-03,64.46,64.20740248115635,199.65476248115635
2021-05-04,65.72,64.22307958792635,333.08117958792633
2021-05-05,65.63,64.93339912794727,337.6814991279473
2021-05-06,64.73,65.70298733236748,373.74284733236743
2021-05-07,64.96,65.5334147457072,86.8691077457072
2021-05-10,64.92,64.96284071414044,457.91569071414045
2021-05-11,65.31,64.48000684515364,179.35229084515362
2021-05-12,65.96,64.97338073949254,145.21065473949255
2021-05-13,63.82,65.96540694065555,69.15852214065555
2021-05-14,65.32,64.9563569602683,243.8873369602683
2021-05-17,66.24,64.74924554867556,479.46237554867554
2021-05-18,65.49,65.3001993151421,168.9354533151421
2021-05-19,63.28,65.88769443642227,189.32345443642225
2021-05-20,61.95,64.70681312854447,107.41421012854447
2021-05-21,63.61,62.36105893307811,-53.566065066921894
2021-05-24,66.13,62.06096790005149,-14.13758209994851
2021-05-25,66.27,64.71121361432017,77.88797161432018
2021-05-26,66.41,67.11382191275521,-239.6643180872448
2021-05-27,66.87,67.51940207924193,-145.92489792075807
2021-05-28,66.31,66.53734390805195,-9.091986091948044
2021-06-01,67.8,65.68619226318066,-102.77831773681933
2021-06-02,68.79,67.0863687952181,74.6904947952181
2021-06-03,68.81,68.88683216121527,434.7914321612153
2021-06-04,69.57,69.4270605207572,-366.6263794792428
2021-06-07,69.21,69.3824076492966,129.4525676492966
2021-06-08,70.11,68.97084074654879,115.0067137465488
2021-06-09,69.9,69.68585231930197,-24.58125268069803
2021-06-10,70.34,70.16554135705175,-17.858448642948247
2021-06-11,71.0,70.47624946645428,-18.124440533545723
2021-06-14,70.94,70.70992410103861,89.0873341010386
2021-06-15,72.06,70.84751361151525,-6.077046388484746
2021-06-16,72.03,71.74397540586335,118.05162340586335
2021-06-17,71.06,72.18934688828483,88.42828388828482
2021-06-18,71.64,71.62423679426948,165.37057679426948
2021-06-21,73.64,71.34258016396842,163.86040016396842
2021-06-22,73.15,72.55282792725251,-5.786592072747496
2021-06-23,73.11,73.4579004791973,104.67121847919731
2021-06-24,73.31,73.77032943295943,128.59930943295944
2021-06-25,74.21,73.28775584008241,159.0357108400824
2021-06-28,72.98,73.44432312731078,54.85801912731078
2021-06-29,73.14,73.31132262826017,95.74780062826017
2021-06-30,73.52,73.44944180118512,95.87940380118512
2021-07-01,75.33,73.37520840539342,80.24332670539343
2021-07-02,75.37,74.44779513755331,-58.42148486244669
2021-07-06,73.62,75.42208803622637,66.81147703622636
2021-07-07,72.22,74.79211139485176,79.61253069485176
2021-07-08,72.98,72.82243930859505,79.54082330859505
2021-07-09,74.56,71.96894591070772,-97.49019408929227
2021-07-12,74.21,73.40255711810414,77.32091491810414
2021-07-13,75.24,74.8507066709711,276.13636667097114
2021-07-14,73.06,75.73404001224587,130.14625601224589
2021-07-15,71.67,73.82937957334707,-89.17871042665294
2021-07-16,71.76,71.66955643519327,-41.97973356480672
2021-07-19,66.45,71.06876774637033,-82.68846225362967
2021-07-20,67.32,68.30468460200922,-187.33603539799077
2021-07-21,70.26,67.21823364260035,90.76446764260035
2021-07-22,72.15,68.35436045126448,234.3289404512645
2021-07-23,72.24,71.29951750978216,240.63847750978215
2021-07-26,72.15,73.3489217576116,-1.8648232423883968
2021-07-27,71.68,73.07323009846641,-36.016599901533596
2021-07-28,72.37,71.4030622605344,17.260302260534395
2021-07-29,73.62,71.26575796030374,-294.34234203969623
2021-07-30,73.93,73.06052316354908,23.43814816354908
2021-08-02,71.31,74.55104840407876,-26.662331595921245
2021-08-03,70.64,72.90015719568419,-93.17250280431583
2021-08-04,68.19,70.56343549118264,-38.435894508817356
2021-08-05,69.1,68.02744562310818,202.87654562310817
2021-08-06,68.26,68.33941148563463,-56.70517451436537
2021-08-09,66.56,68.73975772144877,-299.7469022785512
2021-08-10,68.33,67.7246099646668,-260.4997900353332
2021-08-11,69.3,67.54082600964284,42.29714300964284
2021-08-12,69.12,68.27825174042073,-126.39717825957928
2021-08-13,68.36,69.4110907009599,-67.20786929904008
2021-08-16,67.44,69.35108974911236,-2130.8119102508876
2021-08-17,66.5,67.8304142560869,-312.6803857439131
2021-08-18,65.36,66.19934133634433,-313.6764586636557
2021-08-19,63.69,65.29368021558798,-65.52366978441202
2021-08-20,62.25,64.35912757832102,-66.25882242167899
2021-08-23,65.65,62.873139449940254,-79.17047055005975
2021-08-24,67.5,64.00860930451745,42.28164930451745
2021-08-25,68.54,66.48172023299094,-168.09519976700906
2021-08-26,67.42,69.02272617076721,-142.8900838292328
2021-08-27,68.84,68.77936284686507,-132.89545715313494
2021-08-30,69.28,68.20101787436656,-122.46869212563345
2021-08-31,68.43,68.24594099624142,-167.2948290037586
2021-09-01,68.63,68.78072445807845,-62.07962554192156
2021-09-02,70.07,69.21271958201078,72.23882738201078
2021-09-03,69.34,69.60495006633687,220.61908006633686
2021-09-07,68.49,69.28808084867569,-54.3025591513243
2021-09-08,69.36,68.87523943768053,41.41529343768053
2021-09-09,68.26,69.09871512240767,-26.11161487759233
2021-09-10,69.82,68.52888075164043,-210.5585792483596
2021-09-13,70.54,69.26343142483606,-209.41661857516394
2021-09-14,70.53,70.22540997066756,444.22445997066757
2021-09-15,72.59,70.83536583325224,444.59632583325225
2021-09-16,72.69,72.09147532259831,354.7071053225983
2021-09-17,72.09,72.62237292868105,18.080868928681042
2021-09-20,70.41,72.51110340965397,239.33010340965396
2021-09-21,70.51,71.11488993831158,168.57783993831157
2021-09-22,72.37,70.17838298022915,44.96340198022914
2021-09-23,73.43,71.18894762481767,154.2681676248177
2021-09-24,74.18,73.15718584706366,139.95441184706365
2021-09-27,75.54,74.68752860027891,97.93456860027891
2021-09-28,75.44,75.47094686666486,-50.24932913333514
2021-09-29,75.06,75.28790116660502,215.97578116660503
2021-09-30,75.22,75.06866661892934,111.71226661892933
2021-10-01,76.01,75.19060915969149,111.82589315969149
2021-10-04,77.68,75.75104410972362,-141.15925589027637
2021-10-05,79.17,77.11207102983357,140.52405802983358
2021-10-06,77.66,78.82576844566879,38.39823244566878
2021-10-07,78.46,78.6455179721504,-220.24298202784962
2021-10-08,79.55,78.3848507833278,-141.4097392166722
2021-10-11,80.64,78.662105920307,-301.441534079693
2021-10-12,80.75,80.0939779968742,-324.46950200312585
2021-10-13,80.67,81.2367182797119,233.9159582797119
2021-10-14,81.43,81.20771477625965,197.53045477625966
2021-10-15,82.39,80.98270899455233,197.1993589945523
2021-10-18,82.62,81.62333420269195,197.73423420269194
2021-10-19,83.19,82.67160895232027,177.64208295232027
2021-10-20,84.4,83.5013911042721,-24.6163188957279
2021-10-21,82.64,84.11415462476432,-23.84901037523568
2021-10-22,84.53,83.15572429296901,-12.165765707030985
2021-10-25,84.64,83.80177308313901,-2.958556916860985
2021-10-26,85.64,84.41702260250918,132.4592896025092
2021-10-27,82.66,85.58934988525586,-11.550210114744146
2021-10-28,82.78,84.080238789108,72.36759228910799
2021-10-29,83.5,82.69709327465623,-100.50840672534378
2021-11-01,84.08,82.42440655667171,-26.85295344332829
2021-11-02,83.91,83.64897801876518,41.935950018765176
2021-11-03,80.82,84.61664995613499,-64.09862004386501
2021-11-04,78.88,82.48236170999014,78.24406520999014
2021-11-05,81.25,79.19488438538716,193.79553438538716
2021-11-08,81.96,79.1723718049689,130.9561548049689
2021-11-09,84.12,81.2628528255081,-84.0290771744919
2021-11-10,81.23,84.47602115679538,-104.4843688432046
2021-11-11,81.47,83.28225746888593,242.2765174688859
2021-11-12,80.87,81.23819996323702,127.94358296323702
2021-11-15,80.85,79.79433526429297,-163.30419473570703
2021-11-16,80.76,80.48839282959113,-151.16000717040887
2021-11-17,78.32,81.44110252846332,-201.5273974715367
2021-11-18,78.92,79.74869125289551,15.912128252895513
2021-11-19,76.11,78.33073180292119,81.4659247029212
2021-11-22,76.74,76.21792780752084,58.89895780752084
2021-11-23,78.32,76.40888089933404,36.649816899334034
2021-11-24,78.32,77.83171970495854,131.84815370495855
2021-11-29,69.88,78.63886585835536,215.91730585835535
2021-11-30,66.14,73.40506014691921,130.1683051469192
2021-12-01,65.44,67.10810610636676,73.45829510636676
2021-12-02,66.6,63.50148328732787,-125.44641671267213
2021-12-03,66.39,64.92830555959983,65.98322195959983
2021-12-06,69.62,67.47549879905944,15.515323799059438
2021-12-07,71.94,69.8968110513566,-107.8203889486434
2021-12-08,72.43,71.03492578985231,-93.07260421014769
2021-12-09,70.87,71.90892824139848,-97.18244175860153
2021-12-10,71.71,71.78298501735958,-95.84871498264042
2021-12-13,71.19,71.76511462466472,3.293314624664717
2021-12-14,70.57,71.0279670640526,2.6724830640525994
2021-12-15,70.89,70.5573615858631,94.70222858586311
2021-12-16,72.34,70.79106991607063,42.357231916070624
2021-12-17,70.93,71.87310844352555,33.634888443525554
2021-12-20,68.69,71.60271725872212,33.40850325872212
2021-12-21,71.1,69.75516708395548,48.416544083955486
2021-12-22,72.82,69.80710338919744,48.49644938919744
2021-12-23,73.89,71.540045395628,50.257437395628
2021-12-27,75.49,74.06659605618552,-0.09667394381447991
2021-12-28,76.01,75.91780693013516,106.32169193013516
2021-12-29,76.58,76.06924012206582,57.26191312206582
2021-12-30,76.83,76.0639254833061,35.15463948330609
2021-12-31,75.33,76.54404221882601,219.849172218826
2022-01-03,75.99,76.14119453413878,213.38052453413877
2022-01-04,77.0,75.9555957282023,32.0939777282023
2022-01-05,77.83,76.26596372778226,156.96792872778227
2022-01-06,79.47,77.40942746668817,-80.15688253331182
2022-01-07,79.0,79.28097060143318,-71.51623939856682
2022-01-10,78.11,79.6372220183004,-125.5021179816996
2022-01-11,81.17,78.61757535061133,251.03479535061132
2022-01-12,82.51,79.62483319729563,336.1648731972956
2022-01-13,81.97,81.68233842938957,121.95174842938957
2022-01-14,83.82,82.9736132883084,6.506453288308393
2022-01-18,85.42,83.87732576894223,-6.555214231057775
2022-01-19,86.84,84.51065616522447,-38.216958834775525
2022-01-20,86.29,86.08344440670442,-36.49033559329558
2022-01-21,85.16,86.9726303681006,136.4348203681006
2022-01-24,84.48,86.16310448834703,33.93933448834703
2022-01-25,86.61,84.46419943749278,32.44355443749278
2022-01-26,88.33,85.05605483859189,90.82567783859189
2022-01-27,87.61,87.54081531061581,56.88957031061581
2022-01-28,87.67,88.83867056361339,-16.156459436386612
2022-01-31,89.16,88.41048875951157,22.23304475951157
2022-02-01,88.22,88.07737018775808,117.26319218775808
2022-02-02,88.16,87.90869881854255,-26.19098718145746
2022-02-03,90.17,88.53486906345293,37.37639106345293
2022-02-04,92.27,89.82081369033126,-62.50563630966873
2022-02-07,91.25,91.47190549258482,-98.89851450741517
2022-02-08,89.32,91.8196172782205,-124.6378527217795
2022-02-09,89.57,90.4705783292474,-161.31810167075258
2022-02-10,89.83,89.21740275218684,-162.39719724781315
2022-02-11,93.1,88.97683562050601,-467.396824379494
2022-02-14,95.52,91.83159028032117,-99.62973971967884
